job_id,title,company,work_mode,job_type,Skill_Set,Language,City,District,Country,Industry
4176994897,Referent (m/w/d) Statistik & Analysen,Baden-Württembergischer Genossenschaftsverband e.V. (BWGV),Hybrid,Full-time,"Power Query, Excel, Power BI",German,,,Stuttgart Region,Sales & Marketing
4135234742,Senior Data Analyst,Ideawise Group,Remote,Full-time,"BigQuery, A/B tests, Power BI, Looker, Python, Tableau, SQL, A/B testing, Snowflake",English,,,European Union,Product
4138388987,"AI Privacy Specialist, Workplace Trust: Privacy, AI, and Risk, Workplace Trust ",Amazon,NULL,NULL,"AWS, Java, Python",English,Berlin,,Germany,Digital
4134214569,(Senior) Digital Analyst (m/w/d) Web Tracking ,Telefónica Germany,Remote,Full-time,None,German,,,Greater Munich Metropolitan Area,Banking & Financial Services
4144134653,"Staff Product Analyst, Adtech ",Delivery Hero,NULL,NULL,"A/B tests, R, Looker, Python, Tableau, SQL, Google Analytics",English,Berlin,Berlin,Germany,Banking & Financial Services
4085307182,Praktikant Marktforschung - Business Intelligence & Analytics (w/m/d) ,Ferrero,On-site,Full-time,"Excel, Microsoft Excel, R, Python, Power BI",German,Frankfurt am Main,Hesse,Germany,Sales & Marketing
3742634039,Senior Consultant Data & Analytics - Projektmanagement (all genders) ,adesso SE,On-site,Full-time,None,German,Jena,Thuringia,Germany,Sales & Marketing
4172828473,Zaatar Speech Collection Project for non-native Arabic speakers ,TransPerfect,Remote,Temporary,None,English,,,Germany,Digital
4129210682,Senior Associate Data Science - German speaking ,Publicis Sapient,On-site,Full-time,"ML, Statistics, SQL, Python",English,Cologne,North Rhine-Westphalia,Germany,Digital
4157898834,Nachhaltigkeitsanalyst (m/w/d) in Hamburg ,Deloitte,NULL,NULL,None,English & German,Hamburg,Hamburg,Germany,Banking & Financial Services
3959690154,"(Junior) Consultant IT-Forensic, eDiscovery und Forensic Data Analytics (w/m/d) ",KPMG Deutschland,NULL,NULL,None,German,Frankfurt,Hesse,Germany,Digital
3976059764,"Ausbildung 2025: Bachelor of Science, Data Science und Künstliche Intelligenz, Standort Mannheim ",Roche,NULL,NULL,None,German,Mannheim,Baden-Württemberg,Germany,Digital
4063268249,"Senior Marketplace Analyst, Ride-hailing ",Bolt,Hybrid,Full-time,"R, Statistics, SQL, A/B testing",English,Berlin,Berlin,Germany,Product
4158261408,BU PGSV - Climate and Circularity Analyst ,Hitachi Energy,On-site,Full-time,R,English,Karlstein am Main,Bavaria,Germany,Travel
4105159530,Data & Analytics Learning and Development Manager (m/w/d),ALDI DX,Hybrid,Full-time,SAP,German,Mülheim an der Ruhr,North Rhine-Westphalia,Germany,Digital
4172826509,Werksstudent für Datenanalyse und -aufbereitung (m/w/d) ,Hilti Deutschland,Hybrid,Full-time,"Cloud, PowerBI",German,,,Greater Munich Metropolitan Area,Sales & Marketing
4150427890,APPLIED SCIENTIST (FORECASTING) - MARKETS (ALL GENDERS) ,Zalando,NULL,NULL,"AWS, Spark, Git, Databricks, ML, Python, KPI",English,Berlin,Berlin,Germany,Travel
4174278478,Responsible AI Data Scientist - LLM (m/f/d),Resaro,Hybrid,Full-time,"AWS, Large Language Models (LLMs), Python, NLP",English,Munich,Bavaria,Germany,Digital
4137493071,(Junior) Data Ops Engineer - Data Sourcing (m/f/d) ,Statista,NULL,NULL,"AWS, Pandas, Airflow, Python, Docker, SQL, Scipy",English,Berlin,Berlin,Germany,Digital
4165469936,Junior Consultant Digital Analytics (m/f/d) for Munich,Digitl,On-site,Full-time,"Looker, Google Analytics",English,Munich,Bavaria,Germany,Digital
4175127639,Data Analyst (m/w/d) mit Schwerpunkt Power BI & SQL ,Zeppelin Rental GmbH,On-site,Full-time,"Git, Python, Tableau, Power BI, SQL",German,Munich,Bavaria,Germany,Telecom
4104156515,Business Intelligence Analyst (m/w/d) ,Hubert Burda Media,On-site,Full-time,"AWS, Pandas, Airflow, Python, SQL, Snowflake",German,Munich,Bavaria,Germany,Digital
4173110550,Praktikant Process Mining (m/w/d) in Leipzig ,Deloitte,NULL,NULL,"AWS, Data Mining, MS Office, Spark, Cloud, Tableau, Google Cloud, SQL, PowerBI, Azure",English & German,Leipzig,Saxony,Germany,Banking & Financial Services
4088433954,Senior Expert Data Governance International (m/w/d) ,Lidl in Germany,NULL,NULL,BigQuery,German,Neckarsulm,Baden-Württemberg,Germany,Digital
4056194232,Data Analyst/Coordinator & ERP Coordinator in Frankfurt,Newrest,On-site,Full-time,"ERP, SQL, Excel, Power BI",English Required,Kelsterbach,Hesse,Germany,Digital
4129457682,Specialist Data Analytics & AI (f/m/d) ,HARTMANN GROUP,NULL,NULL,"TensorFlow, SQL, Python, Power BI",English,Heidenheim an der Brenz,Baden-Württemberg,Germany,Digital
4057470357,Senior Data Analyst,Ideawise Group,Remote,Full-time,"BigQuery, A/B tests, Power BI, Looker, Python, Tableau, SQL, A/B testing, Snowflake",English,,,European Union,Product
4168124251,B2B Data Analyst (all genders),PURISH GmbH,On-site,Full-time,"Excel, R, Python, Tableau, Power BI, SQL",German,Berlin,Berlin,Germany,Sales & Marketing
4140111704,VIE _ Data Scientist en tarification et marketing (H/F) _ ALLEMAGNE ,TotalEnergies,On-site,Full-time,"R, Python, Excel, Power BI",Other,Berlin,Berlin,Germany,Sales & Marketing
4173168117,"Data analyst (Monochains, Multinetwork and Cosmos Hub Ecosystem)",P2P.org,Remote,Full-time,"dbt, Statistics, ETL, Airflow, Python, Tableau, SQL",English Required,,,Germany,Digital
4085811514,Senior Data Analyst ,Emma – The Sleep Company,Hybrid,Full-time,"Statistics, ETL, Python, Tableau, SQL, PowerBI",English,Frankfurt,Hesse,Germany,Digital
4167270014,Praktikant Process Mining (m/w/d) in Köln ,Deloitte,NULL,NULL,"AWS, Data Mining, MS Office, Spark, Cloud, Tableau, Google Cloud, SQL, PowerBI, Azure",English & German,Cologne,North Rhine-Westphalia,Germany,Banking & Financial Services
4159235520,Data Analyst,finmid,Remote,Full-time,"A/B testing, Statistics, R, Looker, Python, Tableau, Power BI, SQL",English,,,European Union,Banking & Financial Services
4175033221,"Consultant Valuation, Modeling & Analytics (w/m/d) ",PwC Deutschland,Hybrid,Full-time,None,English & German,Berlin,Berlin,Germany,Banking & Financial Services
4145816076,"Senior Analyst, Powertrain Forecasting ",S&P Global,On-site,Full-time,None,English,Frankfurt,Hesse,Germany,Banking & Financial Services
4137489475,(Junior) Data Ops Engineer - Data Sourcing (m/f/d) ,Statista,NULL,NULL,"AWS, Pandas, Airflow, Python, Docker, SQL, Scipy",English,Hamburg,Hamburg,Germany,Digital
4098223429,"Business Intelligence Lead, Germany ",Cushman & Wakefield,Hybrid,Full-time,"ETL, MS Office, Power BI, SQL, ETL processes",English,Frankfurt am Main,Hesse,Germany,Telecom
4124992583,Werkstudent Data Quality (Inhouse) (m/w/d) in Frankfurt (Main) ,Deloitte,NULL,NULL,None,English & German,Frankfurt am Main,Hesse,Germany,Banking & Financial Services
4137745066,Junior Consultant Datenanalyse (mensch) ,Omnicom Media Group,Hybrid,Full-time,"R, Excel",English & German,Hamburg,Hamburg,Germany,Sales & Marketing
4153451800,Data Analyst (m/w/d) ,Orifarm,Hybrid,Full-time,"PowerBi, Salesforce, Excel, MySQL",German,Leverkusen,North Rhine-Westphalia,Germany,Banking & Financial Services
4165471611,Junior Consultant Digital Analytics (m/f/d) for Dusseldorf,Digitl,On-site,Full-time,"Looker, Google Analytics",English,Düsseldorf,North Rhine-Westphalia,Germany,Digital
4151392772,Marketing Data Analyst (m/w/d),Viessmann Climate Solutions,Remote,Full-time,"Google Sheets, Databricks, Google Data Studio, Python, Power BI, SQL",English & German,Berlin,,Germany,Digital
4154788119,Business Intelligence Analyst (m/w/d),Händlerbund,On-site,Full-time,"PostgreSQL, Google Analytics, Power BI",German,Leipzig,Saxony,Germany,Sales & Marketing
4175805312,Data Analyst Controlling (m/w/d) ,BayWa r.e. EMEA,On-site,Full-time,"R, SQL, Python, Power BI",German,Leipzig,Saxony,Germany,Digital
4173162764,"Data analyst (Monochains, Multinetwork and Cosmos Hub Ecosystem)",P2P.org,Remote,Full-time,"dbt, Statistics, ETL, Airflow, Python, Tableau, SQL",English Required,,,European Union,Digital
4141168776,Senior Data Analyst (m/w/d) ,ABOUT YOU,Hybrid,Full-time,"BigQuery, Looker, Python, Tableau, SQL",German,Hamburg,Hamburg,Germany,Banking & Financial Services
4144116336,(Senior) Data Analyst (m/w/d),Ubilabs,On-site,Full-time,"BigQuery, dbt, Snowflake, Looker, Cloud, Google Cloud, Google Analytics",German,Hamburg,Hamburg,Germany,Sales & Marketing
4085606779,Lead Data & Analytics Consultant ,SoftServe,Remote,Full-time,"AWS, GCP, Databricks, Snowflake, Azure",English,,,Germany,Digital
4176721017,Data Scientist - m/f/d (R-17625) ,Dun & Bradstreet Europe,Hybrid,Full-time,R,English,Frankfurt,Hesse,Germany,Consulting
3733041808,Data & Analytics Lead Consultant (all genders) ,adesso SE,On-site,Full-time,Talend,German,Hamburg,Hamburg,Germany,Sales & Marketing
4151960853,Consultant Data Analytics ERP Migrations (w/m/d) ,PwC Deutschland,Hybrid,Full-time,"SAP, Databricks, Cloud, ERP, Power BI",German,,,Saarland,Banking & Financial Services
4144168388,Senior Product Analyst,Orange Quarter,Remote,Contract,None,English,,,European Union,Product
4125111548,Reporting Analyst (m/w/d) ,Foundever,Remote,Full-time,"ETL, Excel, Microsoft Power BI, R, MS SQL Server, Python, Power BI, SQL",German,,,Germany,Sales & Marketing
3895934511,"Senior Consultant (m/w/d) SAP Planning, Data Management oder Analytics",All for One I Analytics & Insights,Remote,Full-time,"SAP, Cloud",German,,,Germany,Banking & Financial Services
4136765801,Senior Data Scientist (f/m/d),justtrack,On-site,Full-time,"Athena, AWS, scikit-learn, Spark, ML, Python, SQL",English,Hamburg,,Germany,Banking & Financial Services
4142382905,Praktikant Data Analytics im Produktmanagement (w/m/x) ,BMW Group,NULL,NULL,"AWS, Excel, MS Office, Generative AI, Tableau",German,Munich,Bavaria,Germany,Sales & Marketing
4119038095,Data Analyst / Data Engineer BI (m/w/d) ,BITMARCK,Hybrid,Full-time,"SQL, Python, Excel",German,Frankfurt,Hesse,Germany,Sales & Marketing
4150410763,Flex Prompt Evaluators with Dutch ,TELUS Digital AI Data Solutions,On-site,Full-time,None,English,Essen,North Rhine-Westphalia,Germany,Digital
4126003695,Senior Applied Scientist ,Zalando,Hybrid,Full-time,"Spark, Python",English,Berlin,Berlin,Germany,Digital
4145499511,"Senior Data Analyst, Revenue Analytics ",Remote,Remote,Full-time,"dbt, AWS, ML, SQL",English,,,Germany,Sales & Marketing
4165476386,Junior Consultant Digital Analytics (m/f/d) for Hamburg,Digitl,On-site,Full-time,"Looker, Google Analytics",English,Hamburg,Hamburg,Germany,Digital
4163536674,Senior Data Analyst,VEGDOG,Remote,Full-time,"BigQuery, Looker, ERP, Tableau, SQL",German,,,Germany,Sales & Marketing
4170311564,Data-Analyst (m/w/d) in SaaS-Startup (Remote / Hybrid),cinify,Remote,Full-time,"Qlik, PowerBI, SQL, Tableau",German,,,Germany,Sales & Marketing
4137264634,Senior Data Analyst ,La Fosse,Remote,Full-time,None,English,,,European Economic Area,Unknown
4139261030,Working Student Global Business Intelligence (w/m/d) ,STADA Group,Hybrid,Full-time,"Qlik, Excel, Tableau, Power BI",English,Bad Vilbel,Hesse,Germany,Sales & Marketing
4154554064,Data Analyst (m/w/d),DR. EMI ARPA SKIN GmbH,On-site,Full-time,"R, Looker, Python, Tableau, Power BI",German,Berlin,Berlin,Germany,Sales & Marketing
4151962528,Consultant Data Analytics ERP Migrations (w/m/d) ,PwC Deutschland,Hybrid,Full-time,"SAP, Databricks, Cloud, ERP, Power BI",German,Mannheim,Baden-Württemberg,Germany,Banking & Financial Services
4161084750,Commercial Performance Analyst DACH ,Bavarian Nordic,Hybrid,Full-time,"Statistics, Excel, Python, Power BI, SQL",English,Martinsried,Bavaria,Germany,Banking & Financial Services
4161820090,Werkstudent Data Science im Internal Audit (w/m/d) ,Uniper,On-site,Part-time,"R, Python",German,Düsseldorf,North Rhine-Westphalia,Germany,Telecom
4157114944,Senior SAP BI & Analytics Consultant (w/m/d) ,Deutsche Bahn,NULL,NULL,"SAP, Cloud, Tableau",German,Frankfurt am Main,Hesse,Germany,Banking & Financial Services
4133926632,"Senior Data Scientist, Consumer, Payments ",Wolt,NULL,NULL,"Statistics, R, Looker, Python, Tableau, SQL",English,Berlin,Berlin,Germany,Digital
4097041088,Internship Data Analysis AI Active Safety (f/m/d) ,Volkswagen Group,On-site,Full-time,"Numpy, Scikit-learn, MS Office, Python",English,Wolfsburg,Lower Saxony,Germany,Digital
4169343953,Audit Data Analyst – Corporate Audit Services (w/m/d) ,ING Deutschland,On-site,Full-time,"Excel, R, SAS, Python, SQL",English & German,Frankfurt,Hesse,Germany,Telecom
4157352397,Working Student: Statistical Processes and Methods (f/m/div) ,Infineon Technologies,Hybrid,Full-time,"R, Statistics, Java, Python",English,Warstein,North Rhine-Westphalia,Germany,Digital
4167588764,Data Analyst / Controller,tebe. Beratung GmbH,Remote,Full-time,"PowerBI, SAP, Cloud, Tableau",German,,,Germany,Sales & Marketing
3733041815,Data & Analytics Lead Consultant (all genders) ,adesso SE,On-site,Full-time,Talend,German,Frankfurt,Hesse,Germany,Sales & Marketing
4151966034,Consultant Data Analytics ERP Migrations (w/m/d) ,PwC Deutschland,Hybrid,Full-time,"SAP, Databricks, Cloud, ERP, Power BI",German,Berlin,Berlin,Germany,Banking & Financial Services
4160082802,Senior Data Analyst - Product Analytics (m/w/d),Enter,On-site,Full-time,None,English,Berlin,Berlin,Germany,Product
4163554488,Data Storyteller (English speaking)(M/F/D),MobiLab Solutions,On-site,Full-time,"Cloud, Power BI",English,Cologne,North Rhine-Westphalia,Germany,Product
4148753789,(Senior) Consultant Data & Analytics / People Advisory Services (w/m/d) ,EY,On-site,Full-time,"Python, Excel",German,Berlin,Berlin,Germany,Sales & Marketing
3825742457,SAP Analytics Consultant (all genders) ,Lufthansa Industry Solutions,NULL,NULL,"SAP, Cloud, ERP",German,Cologne,North Rhine-Westphalia,Germany,Digital
4176962965,Senior Domain Data and Process Analyst (f/m/d) for Analytic Process Automation (APA) ,Siemens Energy,NULL,NULL,"Java, ETL, SAP, Python, Tableau, Alteryx, SQL, Snowflake",English,Erlangen,Bavaria,Germany,Digital
4158678429,"Traineeship - Research & Insights Germany, Switzerland, Austria (W/M/D) ",Warner Bros. Discovery,On-site,Full-time,"MS Office, Excel, PowerBI, Adobe Analytics",English,Munich,Bavaria,Germany,Digital
4064311254,Senior Consultant Data & Analytics Banking (m/f/d) ,CGI Nederland,NULL,NULL,Data Mining,German,Eschborn,Hesse,Germany,Banking & Financial Services
4117432429,Data Scientist*in im Representation Learning ,Fraunhofer IAIS,Hybrid,Full-time,"Numpy, TensorFlow, PyTorch, Python, Docker",German,Sankt Augustin,North Rhine-Westphalia,Germany,Digital
4138859329,Technology Integrator ,Booz Allen Hamilton,NULL,NULL,"Jupyter, R, SQL, Python",English,Stuttgart,Baden-Württemberg,Germany,Banking & Financial Services
4145909414,Internship - Pricing Strategy & Analytics (m/f/x) ,FINN,On-site,Internship,SQL,English,Munich,Bavaria,Germany,Consulting
4137486978,(Junior)Analyst - International Ranking Projects (m/f/d) ,Statista,NULL,NULL,"R, SQL, Python, Excel",English,Berlin,Berlin,Germany,Sales & Marketing
4168346698,Junior Data Analyst (m/w/d),api Computerhandels GmbH,On-site,Full-time,"R, SQL, Python",German,Baesweiler,North Rhine-Westphalia,Germany,Sales & Marketing
4175765886,POWER BI - Reporting Specialist (m/w/d),ADVICON,Hybrid,Full-time,"PowerBI, Power BI",German,Munich,Bavaria,Germany,Digital
4105159529,Data & Analytics Learning and Development Manager (m/f/x),ALDI DX,Hybrid,Full-time,SAP,English,Mülheim an der Ruhr,North Rhine-Westphalia,Germany,Digital
4064488192,Internship - Data & Analytics (m/f/x) ,FINN,On-site,Internship,"BigQuery, dbt, Java, R, Looker, Python, Tableau, SQL",English,Munich,Bavaria,Germany,Product
4147609528,(Senior) Analyst (w/m/d) Vertriebssteuerung ,TARGOBANK,Hybrid,Full-time,"SAS, Excel",German,Düsseldorf,North Rhine-Westphalia,Germany,Sales & Marketing
4073813782,Game Promo Tools Data Analyst ,Playson,Remote,Full-time,"Statistics, SQL, Python",English,,,European Union,Banking & Financial Services
4153819595,Business Intelligence Analyst (m/w/d),REMONDIS IT,On-site,Full-time,ETL,English & German,Lünen,North Rhine-Westphalia,Germany,Digital
4139283158,Internship Digital Tools & Applications Sustainability ,Henkel,Hybrid,Full-time,None,English,Düsseldorf,North Rhine-Westphalia,Germany,Banking & Financial Services
4157851109,Data & AI Strategist ,THRYVE,Remote,Full-time,None,English,,,Germany,Digital
4178698364,Data Scientist (all genders) ,Merck Life Science,On-site,Full-time,"Statistics, R, Spark, Python, SQL",English,Darmstadt,Hesse,Germany,Digital
4151965110,Consultant Data Analytics ERP Migrations (w/m/d) ,PwC Deutschland,Hybrid,Full-time,"SAP, Databricks, Cloud, ERP, Power BI",German,Schwerin,Mecklenburg-West Pomerania,Germany,Banking & Financial Services
4089538585,Join the TalentNeuron Team,TalentNeuron,Remote,Full-time,None,English,,,Germany,Banking & Financial Services
4130114752,Consultant Financial Services Industry - Data Analytics (m/w/d) ,Deloitte,NULL,NULL,Cloud,English & German,Düsseldorf,North Rhine-Westphalia,Germany,Banking & Financial Services
4167320761,Analytics Engineer - COO Area (f/m/d),Upvest,Hybrid,Full-time,"BigQuery, Git, Looker, Python, SQL",English,Berlin,Berlin,Germany,Banking & Financial Services
4167685753,Data-Analyst (w/m/d) im E-Commerce,Das Futterhaus,On-site,Full-time,PowerBI,German,Schleswig,Schleswig-Holstein,Germany,Digital
4179161180,Data Analyst (w/m/d)* - Finance & Operations ,Engel & Völkers,Hybrid,Full-time,"PowerBI, Looker, SQL, Tableau",English & German,Hamburg,Hamburg,Germany,Banking & Financial Services
4152713564,Data Analyst,Found By Few,Remote,Full-time,"R, SQL, Python",English,,,Germany,Banking & Financial Services
4122675786,Controller / Data Analyst (m/w/d),api Computerhandels GmbH,On-site,Full-time,"MS Office, SQL",German,Baesweiler,North Rhine-Westphalia,Germany,Sales & Marketing
4175840655,Data Analyst | Spectroscopy | All genders,IRUBIS,On-site,Full-time,"Statistics, SciPy, NumPy, Git, Python",English,Munich,Bavaria,Germany,Digital
4128396515,Product Analyst (f/m/d),getquin,On-site,Full-time,"A/B tests, SQL, Python",English,Berlin,Berlin,Germany,Banking & Financial Services
4111900793,Senior Data Analyst (m/f/x),Hashtag You,On-site,Full-time,"dbt, Snowflake, SQL, Python",English,Berlin,Berlin,Germany,Digital
4144109851,Data Scientist (m/f/d),Arethia,On-site,Full-time,"ETL, TensorFlow, R, ML, Python, ETL processes, NLP",English,Reinbek,Schleswig-Holstein,Germany,Travel
3974344922,Data Scientist*in (m/w/d),Knuddels,On-site,Full-time,"Data Mining, Java, SQL, Python",German,Karlsruhe,Baden-Württemberg,Germany,Sales & Marketing
4175374202,Dataanalyst BI (m/w/d),Gutex,On-site,Full-time,"Microsoft Power BI, Power Query,  DAX, Power BI",German,Waldshut-Tiengen,Baden-Württemberg,Germany,Banking & Financial Services
4175134422,Senior Data Analyst - AWS Cloud,Trust Wallet,Remote,Full-time,"Athena, AWS, Statistics, ETL, R, Python, ETL pipelines, SQL",English,,,EMEA,Product
4127643648,Data Analyst e-health (m/w/d) ,CompuGroup Medical SE & Co. KGaA,On-site,Full-time,"Pandas, SQL, Python, PowerBI",German,Berlin,Berlin,Germany,Digital
4045566987,Junior-Data-Analyst*in,Libri GmbH,Hybrid,Full-time,"SAP, Tableau",German,Bad Hersfeld,Hesse,Germany,Sales & Marketing
4171025166,Marketing Data Analyst (m/w/d),ECE Group,On-site,Full-time,"BigQuery, Salesforce, Power BI, SQL, Google Analytics, Azure",German,Hamburg,Hamburg,Germany,Digital
4141439725,Data Analyst Inventory Governance (m/w/d) ,Rolls-Royce Power Systems AG,On-site,Full-time,"Excel, Tableau, Power BI",German,Friedrichshafen,Baden-Württemberg,Germany,Banking & Financial Services
4154576133,Direkteinstieg Junior Data Analyst (m/w/d),Crown Gabelstapler GmbH & Co. KG - Deutschland,Hybrid,Full-time,"SQL, Power BI",German,Feldkirchen,Bavaria,Germany,Sales & Marketing
4156984443,Data Engineer / Data Analyst (m/w/d),HanseMerkur,Hybrid,Full-time,"Oracle, SQL, Python",German,Hamburg,Hamburg,Germany,Sales & Marketing
4175019728,Consultant Data Analytics ERP Migrations (w/m/d) ,PwC Deutschland,Hybrid,Full-time,"SAP, Databricks, Cloud, ERP, Power BI",German,Nuremberg,Bavaria,Germany,Banking & Financial Services
4167266448,Praktikant Process Mining (m/w/d) in Berlin ,Deloitte,NULL,NULL,"AWS, Data Mining, MS Office, Spark, Cloud, Tableau, Google Cloud, SQL, PowerBI, Azure",English & German,Berlin,Berlin,Germany,Banking & Financial Services
4150013719,Fundraiser (w|m|d) mit Schwerpunkt CRM und Data Analysis,ADAC Luftrettung,On-site,Full-time,Power BI,German,,,Greater Munich Metropolitan Area,Sales & Marketing
3982093332,"Senior Analyst, Product Operations (Korean Speaking) ",Delivery Hero,NULL,NULL,"SQL, Tableau",English,Berlin,Berlin,Germany,Banking & Financial Services
4027113338,Duales Studium Data Science und Künstliche Intelligenz (m/w/d) 2025 ,Linde Engineering,On-site,Full-time,"R, Python",German,Pullach,Bavaria,Germany,Digital
4151315603,"Lead Consultant/Data Analytics Consultant, Pharma & Life Sciences (m/f/d) ",EPAM Systems,Remote,Full-time,"R, Python, Tableau, Power BI, SQL, Azure",English,,,Germany,Digital
4103507448,Data & Analytics Consulting - Analyst (m/d/f) ,Oliver Wyman,Hybrid,Full-time,"R, Statistics, Python",English,Berlin,,Germany,Banking & Financial Services
4150416295,Flex Prompt Evaluators with Dutch (On-site in Essen) ,TELUS Digital AI Data Solutions,On-site,Full-time,None,English,,,Frankfurt Rhine-Main Metropolitan Area,Digital
4150681924,Praktikant Data Analytics Elektromobilität (w/m/x) ,BMW Group,NULL,NULL,"AWS, PySpark, Cloud, Python, SQL",German,Munich,Bavaria,Germany,Sales & Marketing
4164961088,Research Associate/Senior Research Associate - City Futures Research Centre ,UNSW,Hybrid,Full-time,"R, Generative AI",English,Frankfurt,Hesse,Germany,Telecom
3925559521,Senior SAP Analytics Consultant (all genders) ,adesso SE,On-site,Full-time,"SAP, Cloud",German,Hamburg,Hamburg,Germany,Sales & Marketing
4169603978,"Senior Product Analyst (all genders) | Berlin, hybrid or remote",Aroundhome,Remote,Full-time,"A/B testing, Statistics, R, Looker, Python, Tableau, KPI, SQL",English,,,Germany,Product
4082678618,Senior Product Data Analyst - Pricing ,FREENOW,On-site,Full-time,"A/B tests, Statistics, R, Python, SQL",English,Berlin,Berlin,Germany,Banking & Financial Services
4123102486,Intelligence Analyst Intern - GTAC eCrime (Remote) ,CrowdStrike,Remote,Full-time,None,English,Munich,Bavaria,Germany,Banking & Financial Services
4147688158,Internal Audit Senior Advisor -IT & Data Analyst (m/f/d) ,SEFE Securing Energy for Europe GmbH,On-site,Full-time,SQL,English & German,Berlin,Berlin,Germany,Banking & Financial Services
4143956070,Technical Specialist* Digital Analytics ,dentsu,Hybrid,Full-time,"Google Analytics 4, Google Analytics",German,Augsburg,Bavaria,Germany,Digital
4102816975,Praktikant Data Science & Digitalisierung (w/m/x) ,BMW Group,NULL,NULL,"R, Python, Tableau, Docker, PowerBI, Azure",German,Munich,Bavaria,Germany,Digital
4164956644,Research Associate/Senior Research Associate - City Futures Research Centre ,UNSW,Hybrid,Full-time,"R, Generative AI",English,Berlin,Berlin,Germany,Telecom
4157124351,Senior SAP BI & Analytics Consultant (w/m/d) ,Deutsche Bahn,NULL,NULL,"SAP, Cloud, Tableau",German,Nuremberg,Bavaria,Germany,Banking & Financial Services
4167044885,Werkstudent (w/m/d) Datenschutz ab 01.06.2025,DEUTZ AG,On-site,Full-time,Excel,German,Cologne,North Rhine-Westphalia,Germany,Sales & Marketing
4152795428,Scientific Associate Director Biostatistics / Product Owner (f/m/d),Leukocare AG,Hybrid,Full-time,R,English,Planegg,Bavaria,Germany,Digital
4178665264,Lead Data Scientist ,ICIS,Hybrid,Full-time,"Statistics, TensorFlow, NLTK, Git, Python, NLP",German,,,Greater Karlsruhe Area,Sales & Marketing
4080228694,Working Student Machine Learning ,Slalom Build,NULL,NULL,Cloud,German,Munich,Bavaria,Germany,Digital
4171845039,Data Scientist (m/w/d) - innovative Prognosesysteme der Energiewirtschaft,Fraunhofer IEE,Hybrid,Full-time,"MLOps, Python",German,Kassel,Hesse,Germany,Sales & Marketing
4130604896,Werkstudent HR People Data Analyst d/w/m ,RWE,Hybrid,Internship,SAP,German,Essen,North Rhine-Westphalia,Germany,Digital
4062800597,Process Mining Specialist (Inhouse Consultant) (m/f/d) ,Bilfinger,NULL,NULL,SAP,English,Mannheim,Baden-Württemberg,Germany,Digital
4175866089,Commercial Process Analyst ,Bio-Rad Laboratories,Hybrid,Full-time,"SAP, Excel",English,Feldkirchen,Bavaria,Germany,Banking & Financial Services
4139167875,Student/in Bachelor of Science - Data Science und künstliche Intelligenz 2025 (m/w/d) ,INTERSPORT Deutschland e.G.,On-site,Full-time,None,German,Heilbronn,Baden-Württemberg,Germany,Travel
3940036201,"Apprenticeship as IT Specialist, Specializing in Data and Process Analysis (all genders) - Köthen ",SEEBURGER,On-site,Full-time,None,English,Köthen,Saxony-Anhalt,Germany,Digital
4153175694,Werkstudent (m/w/d) Datenprüfung und Qualitätssicherung ,CHECK24 Vergleichsportal GmbH,Hybrid,Internship,None,German,Munich,Bavaria,Germany,Digital
4178683909,Werkstudent (m/w/d) im Bereich Global Sustainability ,Fresenius Medical Care,On-site,Part-time,Excel,German,Bad Homburg,Hesse,Germany,Banking & Financial Services
4077696377,"Senior Product Analyst (all genders) | Berlin, hybrid or remote",Aroundhome,On-site,Full-time,"A/B testing, Statistics, R, Looker, Python, Tableau, KPI, SQL",English,Berlin,Berlin,Germany,Banking & Financial Services
4125867969,Working Student (m/w/d) Business Intelligence ,Haleon,Hybrid,Part-time,Excel,English,Munich,Bavaria,Germany,Travel
4104834096,BI & Reporting Governance Expert (m/f/d),Vaillant Group,Hybrid,Full-time,SAP,English,Remscheid,North Rhine-Westphalia,Germany,Travel
3913771693,Senior Data Scientist ,Index Exchange,On-site,Full-time,"Scala, ML",English,Berlin,Berlin,Germany,Digital
4180385708,Consultant im Bereich Data Science/Analytics & AI (all genders),valantic Digital Finance,Hybrid,Full-time,"Docker, SAP, Git, Power BI",English & German,Hamburg,Hamburg,Germany,Digital
4179521008,PTE Data/AI Validation Specialist ,Roche,NULL,NULL,Statistics,English,Penzberg,Bavaria,Germany,Digital
4173965868,Data Scientist (w/m/d) - Schwerpunkt Customer Intelligence,MAINGAU Energie GmbH,Hybrid,Full-time,"R, SQL, Python",German,Obertshausen,Hesse,Germany,Sales & Marketing
4170872632,Online Data Analyst ,TELUS Digital,Remote,Contract,None,English,Frankfurt,Hesse,Germany,Digital
4169961510,BI-Consultant (m/w/d) (Wirtschaftsingenieur/Wirtschaftsinformatik),AHAG Unternehmensberatung,Remote,Full-time,None,German,Münster,North Rhine-Westphalia,Germany,Sales & Marketing
4165478776,Werkstudent/in Network Analytics (m/w/d) in Düsseldorf ,Vodafone,Hybrid,Full-time,Python,German,Munich,Bavaria,Germany,Digital
4161007976,Working Student - Statistics and Digital Analytics (m/w/d) ,Allianz,NULL,NULL,"R, Statistics, Python, Tableau",English,Unterföhring,Bavaria,Germany,Banking & Financial Services
4159493010,Qlik Consultant (m/w/d),mpmX by MEHRWERK,Remote,Full-time,"AWS, SAP, Qlik, Cloud, SQL, Azure",German,,,Germany,Banking & Financial Services
