job_id,title,company,work_mode,job_type,Skill_Set,Language,City,District,Country,Industry,Job_Title,Mapped_Skill_Set
3580589315,Consultant (w/m/d) BI & Analytics (all levels) ,Horváth,Hybrid,Full-time,"Cloud, Power BI, Microsoft Power BI, Tableau, Qlik",German,Düsseldorf,North Rhine-Westphalia,Germany,Sales & Marketing,Data Analyst,"Qliksense, Power BI, GCP, Tableau"
4134215931,Senior BI-Consultant mit Schwerpunkt SAC - SAP Analytics Cloud,H&Z.digital,Hybrid,Full-time,SAP,German,Unknown,Unknown,Germany,Sales & Marketing,Data Analyst,SAP
3967806150,SAP Analytics Transformation Consultant (w/m/d) ,EY,On-site,Full-time,"Cloud, SAP",German,Hamburg,Hamburg,Germany,Sales & Marketing,Data Analyst,"SAP, GCP"
3980048453,Data Analyst Salesforce Data Cloud - Marketing (all genders) ,adesso SE,On-site,Full-time,"Salesforce, Cloud",German,Jena,Thuringia,Germany,Sales & Marketing,Data Analyst,"Salesforce, GCP"
4076022841,Dual Study Program Data Science B.Sc./M.Sc. (m/f/x) | 01.09.2025 ,tesa,Hybrid,Full-time,"Python, R, MATLAB",English,Hamburg,Unknown,Germany,Product,Data Scientist,"R, MATLAB, Python"
4169516150,Process Manager Salesforce - Reporting & Analytics (m/f/d),Knauf IT,Hybrid,Full-time,"Azure, Salesforce, KPI, Tableau",English,Kitzingen,Bavaria,Germany,Sales & Marketing,Data Analyst,"KPIs, Azure, Tableau, Salesforce"
4157117887,Senior SAP BI & Analytics Consultant (w/m/d) ,Deutsche Bahn,Unknown,Unknown,"Cloud, Tableau, SAP",German,Dresden,Saxony,Germany,Sales & Marketing,Data Analyst,"SAP, GCP, Tableau"
4166328557,Working Student Simulation & Analytics (m/f/d),Knauf,On-site,Full-time,"GCP, Python, SQL, Azure, AWS",English,Iphofen,Bavaria,Germany,Sales & Marketing,Data Analyst,"SQL, GCP, AWS, Python, Azure"
4099936432,Praktikant Data Analytics E-Antriebsproduktion (w/m/x) ,BMW Group,Unknown,Unknown,"Python, SQL, Spark",German,Munich,Bavaria,Germany,Product,Data Analyst,"SQL, Python, Spark"
3966172778,"Senior Consultant (all genders) SAP Analytics Planning (SAC, BPC, BW-IP) ",valantic,Unknown,Unknown,"Cloud, SAP",English & German,Hamburg,Hamburg,Germany,Sales & Marketing,Data Analyst,"SAP, GCP"
4148796228,Senior ML/NLP Researcher - Search & Recommendation ,RavenPack,On-site,Full-time,"Python, SQL, Machine Learning (ML)",English,Berlin,Unknown,Germany,Product,Data Scientist,"SQL, ML, Python"
4146661011,Praktikum Living Space Interior (w/m/d) ,Volkswagen Group,On-site,Full-time,"Python, R",German,Wolfsburg,Lower Saxony,Germany,Sales & Marketing,Other,"R, Python"
4149664377,Senior Business Intelligence Consultant (f/m/d),Front Row,Hybrid,Full-time,"SQL, Power BI, Azure, ETL processes, ETL",English,Hamburg,Hamburg,Germany,Sales & Marketing,Data Analyst,"ETL Tools, SQL, Azure, Power BI"
4030584526,Data Scientist (m/w/d) ,CHEFS CULINAR,Remote,Full-time,Python,English & German,Weeze,North Rhine-Westphalia,Germany,Sales & Marketing,Data Scientist,Python
4136356317,Business Intelligence Consultant - SQL / ERP / BI-Design (m/w/d),Workwise,On-site,Full-time,"ERP, SQL",German,Ruit,Baden-Württemberg,Germany,Sales & Marketing,Data Analyst,"SQL, ERP"
4146813033,Data Scientist & KI Engineer (m/w/d),Schmidt + Clemens Group,On-site,Full-time,"Python, SQL, NLP, Azure, AWS",German,Lindlar,North Rhine-Westphalia,Germany,Sales & Marketing,Data Scientist,"SQL, AWS, Python, Azure, NLTK/NLP"
4157976441,Data Scientist,Fuchs & Eule,Hybrid,Full-time,Python,English,Berlin,Berlin,Germany,Product,Data Scientist,Python
4159674242,Senior Data Scientist,Preventio,Hybrid,Full-time,"Scala, Pandas, TensorFlow, Python, SQL, NLP, Databricks, Azure, Spark, R, AWS, Numpy",English,Frankfurt,Hesse,Germany,Product,Data Scientist,"R, SQL, Databricks, Spark, AWS, TensorFlow, Python, Azure, NLTK/NLP, Scala"
4044956625,Senior Data Analyst (all genders),Eraneos Germany,Remote,Full-time,"Cloud, Power BI, Google Cloud, dbt, Qlik, R",German,Unknown,Unknown,Germany,Sales & Marketing,Data Analyst,"R, GCP, dbt, Qliksense, Power BI"
4162194170,BI Consultant Data & Cloud (w/m/d),HICO Group AG,Remote,Full-time,"Cloud, Snowflake, Talend, Azure, PowerBI, Qlik, AWS",German,Unknown,Unknown,Germany,Sales & Marketing,Data Analyst,"GCP, AWS, Qliksense, Talend, Power BI, Azure, Snowflake"
4146382910,Senior Consultant Analytics & Insights (m/w/d),AITASTIC AG,On-site,Full-time,"Excel, Power BI, Tableau",German,Mainz,Rhineland-Palatinate,Germany,Sales & Marketing,Data Analyst,"Excel/Google Sheets, Tableau, Power BI"
4084835113,Data Governance Consultant (m/w/d) ,Billigence,Remote,Full-time,"Cloud, ML",German,Unknown,Unknown,Germany,Sales & Marketing,Data Analyst,"ML, GCP"
4149641899,Market Research Officer (m/w/d),SERVIER Deutschland GmbH,On-site,Full-time,MS Office,German,Munich,Bavaria,Germany,Sales & Marketing,Other,MS Office
4149111883,Web-Marketing-Analyst,dotSource SE,On-site,Full-time,"SQL, Power BI, Matomo, Tableau, Google Analytics, Looker",German,Jena,Thuringia,Germany,Sales & Marketing,Data Analyst,"SQL, Tableau, Matomo, Power BI, Google Analytics, Google Data Studio"
4166221550,Marketing Analyst (w/m/d) ,Deutsche Glasfaser Unternehmensgruppe,Remote,Full-time,"Salesforce, Cloud",German,Düsseldorf,North Rhine-Westphalia,Germany,Sales & Marketing,Data Analyst,"Salesforce, GCP"
4158536717,Senior Marketing Analyst (m/f/d) ,Contorion,On-site,Full-time,"Python, SQL, R",English,Berlin,Unknown,Germany,Sales & Marketing,Data Analyst,"SQL, R, Python"
4154719411,Salesforce (Marketing Cloud) Business Analyst (f/m/d) ,Hyundai AutoEver Europe GmbH,On-site,Full-time,"Salesforce, Cloud",English,Frankfurt,Hesse,Germany,Sales & Marketing,Data Analyst,"Salesforce, GCP"
4172073365,Senior Marketing Analyst - SQL (all genders) ,zooplus,Hybrid,Full-time,"Python, SQL, Power BI, Excel, Tableau",English,Munich,Bavaria,Germany,Sales & Marketing,Data Analyst,"SQL, Tableau, Excel/Google Sheets, Python, Power BI"
4150461736,Market Analyst ,Hoymiles,Hybrid,Full-time,"R, Tableau",English,Frankfurt,Hesse,Germany,Sales & Marketing,Data Analyst,"R, Tableau"
4151429220,Marketing Analyst (w/m/d) ,Oldenburgische Landesbank AG,Hybrid,Full-time,"Google Analytics, Power BI, MS Office",German,Frankfurt,Hesse,Germany,Sales & Marketing,Data Analyst,"MS Office, Google Analytics, Power BI"
4176734257,Marketing Analyst (all genders) ,Zalando,Unknown,Unknown,"MicroStrategy, Python, SQL, Google Data Studio, R, BigQuery",English,Berlin,Berlin,Germany,Sales & Marketing,Data Analyst,"R, SQL, MicroStrategy, Python, BigQuery, Google Data Studio"
4089966351,Marketing Analyst,trivago,Hybrid,Full-time,"Python, SQL, A/B testing, Tableau, R, BigQuery, Looker, Statistics",English,Düsseldorf,North Rhine-Westphalia,Germany,Sales & Marketing,Data Analyst,"R, SQL, Tableau, Python, A/B testing, BigQuery, Statistics, Google Data Studio"
4116604519,Junior Marketing Analyst,Canonical,Remote,Full-time,Tableau,English,Düsseldorf,North Rhine-Westphalia,Germany,Sales & Marketing,Data Analyst,Tableau
4128296819,Senior Marketing Analyst (m/f/x) ,HelloFresh,Unknown,Unknown,"Python, SQL, Statistics, Tableau",English,Berlin,Berlin,Germany,Sales & Marketing,Data Analyst,"SQL, Python, Statistics, Tableau"
4178048305,Freelance Digital Marketing Analyst,Stratos Asia,Remote,Full-time,Google Analytics,English,Berlin,Berlin,Germany,Sales & Marketing,Data Analyst,Google Analytics
4156196010,Werkstudent (m/w/d) Marketing Analytics,TERRITORY,On-site,Part-time,"Matomo, PowerBI, Excel",German,Cologne,North Rhine-Westphalia,Germany,Sales & Marketing,Data Analyst,"Power BI, Excel/Google Sheets, Matomo"
4096499358,International Growth Analyst ,Holafly,Remote,Full-time,"Python, SQL, Power BI, Adobe Analytics, Tableau, Looker",English,Unknown,Unknown,European Union,Sales & Marketing,Data Analyst,"SQL, Tableau, Adobe Analytics, Python, Power BI, Google Data Studio"
4172377122,"Decision Scientist Intern, Digital Marketing ",Vinted,Unknown,Unknown,"SQL, R, Looker",English,Berlin,Berlin,Germany,Sales & Marketing,Data Scientist,"R, SQL, Google Data Studio"
4145429589,"Marketing Analyst (Bangkok Based, relocation provided) ",Agoda,Unknown,Unknown,"Python, SQL, SAS, Excel, Tableau, R",English,Dortmund,North Rhine-Westphalia,Germany,Sales & Marketing,Data Analyst,"R, SQL, Tableau, Excel/Google Sheets, Python, SAS"
4166225068,Marketing Analyst (w/m/d) ,Deutsche Glasfaser Unternehmensgruppe,Remote,Full-time,"Salesforce, Cloud",German,Borken,North Rhine-Westphalia,Germany,Sales & Marketing,Data Analyst,"Salesforce, GCP"
4116607066,Junior Marketing Analyst,Canonical,Remote,Full-time,Tableau,English,Frankfurt am Main,Hesse,Germany,Sales & Marketing,Data Analyst,Tableau
4146769721,Senior Marketing Attribution & Modelling Analyst (m/f/d) ,AutoScout24,On-site,Full-time,"ETL pipelines, Python, SQL, Snowflake, Airflow, dbt, Google Analytics, BigQuery, ETL",English,Berlin,Berlin,Germany,Sales & Marketing,Data Analyst,"SQL, Airflow, dbt, Python, ETL Tools, BigQuery, Google Analytics, Snowflake"
4169928819,Retention Analyst,Ludicrum,Remote,Full-time,"Python, SQL, Power BI, Excel, Tableau, A/B testing, R",English,Unknown,Unknown,European Economic Area,Sales & Marketing,Data Analyst,"R, SQL, Tableau, Excel/Google Sheets, Python, Power BI, A/B testing"
4085493077,Business Analyst - Performance Marketing - 24 month contract ,Audible,Unknown,Unknown,"SQL, KPI, Quicksight, Excel, Tableau",English,Berlin,Unknown,Germany,Sales & Marketing,Data Analyst,"SQL, Tableau, KPIs, Excel/Google Sheets, Quicksight"
4177447974,Marketing Analyst (m/w/d) für den internationalen Suchmaschinenbetreiber ,Adecco,Hybrid,Full-time,"Python, SQL, R",German,Berlin,Unknown,Germany,Sales & Marketing,Data Analyst,"SQL, R, Python"
4178424938,Sr Marketing Analyst - Steering & Measurement (all genders) ,Zalando,Hybrid,Full-time,"SQL, R, Tableau",English,Berlin,Berlin,Germany,Sales & Marketing,Data Analyst,"R, SQL, Tableau"
4169928459,Market Intelligence Specialist (m/f/d),Changan Europe,On-site,Full-time,R,English,Munich,Bavaria,Germany,Sales & Marketing,Other,R
4161413543,Senior Marketing Analyst (f/m/d),Trusted Shops,Unknown,Unknown,"Power BI, Salesforce, Excel, Tableau, Google Analytics, Looker",German,North Rhine-Westphalia,Unknown,Germany,Sales & Marketing,Data Analyst,"Tableau, Excel/Google Sheets, Salesforce, Power BI, Google Analytics, Google Data Studio"
4174474572,Praktikum Market Intelligence (m/w/d) ,ProSiebenSat.1 Media SE,Remote,Internship,Excel,German,Munich,Bavaria,Germany,Sales & Marketing,Other,Excel/Google Sheets
4172294212,Praktikum im Consumer Panel (m/w/d) ,YouGov,Hybrid,Internship,Excel,German,Frankfurt am Main,Hesse,Germany,Sales & Marketing,Other,Excel/Google Sheets
4095546475,Senior Marketing Analyst (m/f/d),Contorion,On-site,Full-time,"Python, SQL, R",English,Berlin,Berlin,Germany,Sales & Marketing,Data Analyst,"SQL, R, Python"
4167053746,Senior Growth Analyst ,CrazyLabs,Remote,Full-time,"Python, SQL, A/B testing, Tableau, R",English,Berlin,Berlin,Germany,Sales & Marketing,Data Analyst,"R, SQL, Tableau, Python, A/B testing"
4156148686,Market Analyst (m/w/d),JobRad,Hybrid,Full-time,"Google Analytics, MS Office",English & German,Freiburg,Baden-Württemberg,Germany,Sales & Marketing,Data Analyst,"MS Office, Google Analytics"
4177328952,Internship Strategic Marketing ,Henkel,Hybrid,Full-time,"PowerBI, SQL, Excel, MS Office",English,Düsseldorf,North Rhine-Westphalia,Germany,Sales & Marketing,Other,"SQL, MS Office, Power BI, Excel/Google Sheets"
4116600884,Junior Marketing Analyst,Canonical,Remote,Full-time,Tableau,English,Berlin,Berlin,Germany,Sales & Marketing,Data Analyst,Tableau
4172075809,Marketing Data Scientist (w|m|d) ,ADAC,Hybrid,Full-time,"Python, SQL, Cloud, Power BI, Azure, SAS, Microsoft Azure",German,Munich,Bavaria,Germany,Sales & Marketing,Data Scientist,"SQL, GCP, Python, Azure, Power BI, SAS"
4123544037,(Senior) Marketing & Tracking Analyst (d/w/m),Gemma Analytics,On-site,Full-time,"SQL, Power BI, Tableau",English,Berlin,Berlin,Germany,Sales & Marketing,Data Analyst,"SQL, Tableau, Power BI"
4127550232,Internship Consumer Co-Creation & Insights EU ,Henkel,Hybrid,Full-time,"Excel, MS Office",English,Düsseldorf,North Rhine-Westphalia,Germany,Product,Other,"MS Office, Excel/Google Sheets"
4135662064,Business Insights & Performance Lead (m/w/d),Nestlé,Hybrid,Full-time,Power BI,German,Frankfurt,Hesse,Germany,Sales & Marketing,Other,Power BI
4101131073,Research Manager (mensch) ,Omnicom Media Group,Unknown,Unknown,R,German,Hamburg,Hamburg,Germany,Sales & Marketing,Other,R
4177725228,Executive Search Analyst ,Heidrick & Struggles,Hybrid,Full-time,Salesforce,English,Unknown,Unknown,Germany,Sales & Marketing,Data Analyst,Salesforce
4161936031,Market Research & Intelligence Expert - Relocate To Saudi Arabia ,aramco,On-site,Full-time,R,English,Munich,Bavaria,Germany,Banking & Financial Services,Other,R
4146769722,Senior Marketing Attribution & Modelling Analyst (m/f/d) ,AutoScout24,On-site,Full-time,"ETL pipelines, Python, SQL, Snowflake, Airflow, dbt, Google Analytics, BigQuery, ETL",English,Munich,Bavaria,Germany,Sales & Marketing,Data Analyst,"SQL, Airflow, dbt, Python, ETL Tools, BigQuery, Google Analytics, Snowflake"
4105038353,Werkstudent Marketing Analyst (w/m/d) ,Ferrero,On-site,Full-time,Excel,German,Frankfurt am Main,Hesse,Germany,Sales & Marketing,Data Analyst,Excel/Google Sheets
4142666746,Werkstudent Data Science Marktforschung (w/m/d) ,dm-drogerie markt Deutschland,Hybrid,Full-time,"Python, SQL, R",German,Unknown,Unknown,Germany,Sales & Marketing,Data Scientist,"SQL, R, Python"
4169602937,SEO/SEA Performance Analyst (m/w/d) 100% remote!,hurra.com™,Remote,Full-time,"Google Analytics, Looker, Tableau",German,Unknown,Unknown,Germany,Product,Data Analyst,"Google Analytics, Google Data Studio, Tableau"
4116602761,Junior Marketing Analyst,Canonical,Remote,Full-time,Tableau,English,Munich,Bavaria,Germany,Sales & Marketing,Data Analyst,Tableau
4170834883,(Senior) Marketing & Tracking Analyst,Gemma Analytics,On-site,Full-time,"SQL, Power BI, Tableau",English,Berlin,Berlin,Germany,Sales & Marketing,Data Analyst,"SQL, Tableau, Power BI"
4154090508,Trainee Digital Marketing Analytics & Hubspot Marketing ... (E-Marketing-Entwickler/in),Njoy Online Marketing GmbH,On-site,Full-time,"Java, R, Google Analytics",German,Cologne,North Rhine-Westphalia,Germany,Sales & Marketing,Data Analyst,"R, Google Analytics, Java"
4169380396,Marketing Analyst (m/w/d) E-Commerce,The Creative Club,Hybrid,Full-time,"Salesforce, Excel, MS Office",German,Hamburg,Hamburg,Germany,Sales & Marketing,Data Analyst,"MS Office, Excel/Google Sheets, Salesforce"
4138095269,Market Research Assistant - Education Sector (Remote),Constructor Knowledge,Remote,Full-time,"Excel, Statistics",English,Berlin,Unknown,Germany,Sales & Marketing,Other,"Excel/Google Sheets, Statistics"
4169615092,Remote SEO/SEA Performance Analyst (m/w/d),hurra.com™,Remote,Full-time,"Google Analytics, Looker, Tableau",German,Unknown,Unknown,Germany,Product,Data Analyst,"Google Analytics, Google Data Studio, Tableau"
4087138095,Business Process Analyst - Marketing & Sales (f/m/d) ,HARTMANN GROUP,Unknown,Unknown,"SAP, Python, Power BI, Microsoft Power BI, ERP, R",English,Heidenheim an der Brenz,Baden-Württemberg,Germany,Sales & Marketing,Data Analyst,"R, SAP, Python, ERP, Power BI"
4170179030,Marketing Analyst (m/w/d),AGILA Haustierversicherung AG,On-site,Full-time,"MySQL, Google Analytics, Excel",German,Hannover,Lower Saxony,Germany,Sales & Marketing,Data Analyst,"Google Analytics, SQL, Excel/Google Sheets"
4178117530,Market Research Intern (Gaming Insights),Interpret,Remote,Full-time,Excel,English,Unknown,Unknown,Germany,Telecom,Other,Excel/Google Sheets
4085304685,Praktikant Marktforschung - Consumer Insights & Social Media Monitoring (w/m/d) ,Ferrero,On-site,Full-time,"Excel, Power BI",German,Frankfurt am Main,Hesse,Germany,Sales & Marketing,Other,"Excel/Google Sheets, Power BI"
4160806869,Market Intelligence Analyst * ,Progroup AG,On-site,Full-time,PowerBI,German,Neustadt an der Weinstraße,Rhineland-Palatinate,Germany,Sales & Marketing,Data Analyst,Power BI
4126153606,Junior Analyst Geomarketing (m/w/d),planus media GmbH,On-site,Full-time,MS Office,German,Cologne,North Rhine-Westphalia,Germany,Sales & Marketing,Data Analyst,MS Office
4168466843,Junior Research Executive ,YouGov,Hybrid,Full-time,R,English & German,Cologne,North Rhine-Westphalia,Germany,Sales & Marketing,Other,R
4174838330,Werkstudent (w/m/d) Produkt- und Marktforschung ,Siemens,Hybrid,Part-time,"Qlik, Excel, Power BI, MS Office",German,Berlin,Berlin,Germany,Sales & Marketing,Other,"MS Office, Qliksense, Excel/Google Sheets, Power BI"
4116603673,Junior Marketing Analyst,Canonical,Remote,Full-time,Tableau,English,Nuremberg,Bavaria,Germany,Sales & Marketing,Data Analyst,Tableau
4160470232,CRO- & Web-Analyst (m/w/d),Alpurial,On-site,Full-time,Google Analytics,German,Neuss,North Rhine-Westphalia,Germany,Sales & Marketing,Data Analyst,Google Analytics
4064403890,Market Analyst (m/w/d),Scholt Energy Deutschland,Hybrid,Full-time,"Python, R, Excel",German,Ratingen,North Rhine-Westphalia,Germany,Sales & Marketing,Data Analyst,"R, Python, Excel/Google Sheets"
4156603939,Werkstudent (m/w/d) Data Analytics & Marktforschung ,myneva,Remote,Internship,"Excel, MS Office",German,Essen,North Rhine-Westphalia,Germany,Sales & Marketing,Data Analyst,"MS Office, Excel/Google Sheets"
4164153140,Business Analyst (m/w/d) mit berufsbegleitendem MBA Digital Marketing & Sales,FOSTEC & Company GmbH,On-site,Full-time,"Excel, MS Office",German,Stuttgart,Baden-Württemberg,Germany,Sales & Marketing,Data Analyst,"MS Office, Excel/Google Sheets"
4136590286,Analyst - Media Intelligence - GERMAN speaking - (m-w-d) ,Cision,Remote,Full-time,Excel,English & German,Frankfurt,Hesse,Germany,Sales & Marketing,Data Analyst,Excel/Google Sheets
4178626560,Werkstudent Marketing Analytics (m/w/d),KD Kellerdigital GmbH,Hybrid,Part-time,Excel,German,Frankfurt am Main,Hesse,Germany,Sales & Marketing,Data Analyst,Excel/Google Sheets
4157306557,Internship Shopper Excellence ,Henkel,Hybrid,Full-time,"Excel, MS Office",English,Düsseldorf,North Rhine-Westphalia,Germany,Sales & Marketing,Other,"MS Office, Excel/Google Sheets"
4166294124,Werkstudent*in im Consumer Panel Client Team (m/w/d) ,YouGov,Hybrid,Part-time,Excel,German,Frankfurt am Main,Hesse,Germany,Sales & Marketing,Other,Excel/Google Sheets
3961700636,Werkstudent:in - Digitale Kanäle ,Hiscox,Unknown,Unknown,Excel,German,Munich,Bavaria,Germany,Sales & Marketing,Other,Excel/Google Sheets
4145433310,"Associate Analyst, Marketing ",Agoda,Unknown,Unknown,"Python, SQL, SAS, Excel, R",English,Berlin,Berlin,Germany,Sales & Marketing,Data Analyst,"R, SQL, Excel/Google Sheets, Python, SAS"
4116601703,Junior Marketing Analyst,Canonical,Remote,Full-time,Tableau,English,Leipzig,Saxony,Germany,Sales & Marketing,Data Analyst,Tableau
4125182278,Marketing Analyst (w/m/d) ,Oldenburgische Landesbank AG,Hybrid,Full-time,"Google Analytics, Power BI, MS Office",German,Oldenburg,Lower Saxony,Germany,Sales & Marketing,Data Analyst,"MS Office, Google Analytics, Power BI"
4172207929,Praktikum / Internship Market Intelligence,Kärcher,Hybrid,Internship,MS Office,German,Winnenden,Baden-Württemberg,Germany,Sales & Marketing,Other,MS Office
4062041805,Data Insights- und Marketinganalyst (m/w/d),Schwarz Digits,On-site,Full-time,"KPI, Snowflake, Power BI, Excel, Google Analytics",German,Neckarsulm,Baden-Württemberg,Germany,Sales & Marketing,Data Analyst,"KPIs, Excel/Google Sheets, Power BI, Google Analytics, Snowflake"
4124734247,Internship Market Strategy Packaging Adhesives & Coatings ,Henkel,Hybrid,Full-time,"Power BI, MS Office",English,Düsseldorf,North Rhine-Westphalia,Germany,Sales & Marketing,Other,"MS Office, Power BI"
4067695703,Marketing & Operations Analyst (m/w/d),DEKRA Germany,Hybrid,Full-time,"KPI, Excel, MS Office",German,Frankfurt am Main,Hesse,Germany,Sales & Marketing,Data Analyst,"KPIs, Excel/Google Sheets, MS Office"
4165481462,Praktikant Markenstrategie & Marktforschung (m/w/d) in Düsseldorf ,Vodafone,Hybrid,Full-time,Excel,English & German,Düsseldorf,North Rhine-Westphalia,Germany,Sales & Marketing,Other,Excel/Google Sheets
3873314123,Business Analyst - Marketing Planning und Forecasting (m/w/d) ,Bergfreunde,Hybrid,Full-time,Looker,German,Kirchentellinsfurt,Baden-Württemberg,Germany,Sales & Marketing,Data Analyst,Google Data Studio
4160673184,CRO- & Web-Analyst (m/w/d),Not Found,Hybrid,Full-time,Google Analytics,German,Neuss,North Rhine-Westphalia,Germany,Sales & Marketing,Data Analyst,Google Analytics
4176734565,Praktikum Marktforschung (m/w/d) ,Tchibo,On-site,Full-time,MS Office,German,Hamburg,Hamburg,Germany,Sales & Marketing,Other,MS Office
4157330526,Werkstudent (m/w/d) Data Analytics & Marktforschung ,myneva,Hybrid,Internship,"Excel, MS Office",German,Hamburg,Unknown,Germany,Sales & Marketing,Data Analyst,"MS Office, Excel/Google Sheets"
4177424478,Werkstudent Marktforschung Analytics (m/w/d) ab April ,NielsenIQ,Hybrid,Part-time,Excel,German,Frankfurt,Hesse,Germany,Sales & Marketing,Data Analyst,Excel/Google Sheets
4145431461,"Marketing Analyst (Bangkok Based, relocation provided) ",Agoda,Unknown,Unknown,"Python, SQL, SAS, Excel, Tableau, R",English,Stuttgart,Baden-Württemberg,Germany,Sales & Marketing,Data Analyst,"R, SQL, Tableau, Excel/Google Sheets, Python, SAS"
4116601704,Junior Marketing Analyst,Canonical,Remote,Full-time,Tableau,English,Hamburg,Hamburg,Germany,Sales & Marketing,Data Analyst,Tableau
4156606477,Werkstudent (m/w/d) Data Analytics & Marktforschung ,myneva,Remote,Internship,"Excel, MS Office",German,Hamburg,Hamburg,Germany,Sales & Marketing,Data Analyst,"MS Office, Excel/Google Sheets"
4148747363,Praktikant (m/w/d) ,Circana,Hybrid,Full-time,Excel,German,Düsseldorf,North Rhine-Westphalia,Germany,Sales & Marketing,Other,Excel/Google Sheets
4131765820,Praktikum (m/w/d) Strategisches Marketing Essential Nutrition ,Evonik,Hybrid,Part-time,Excel,German,Hanau am Main,Hesse,Germany,Sales & Marketing,Other,Excel/Google Sheets
4176998054,Werkstudent Strategische Marktbeobachtung und Wettbewerbsanalyse (m/w/d) ,ProSiebenSat.1 Media SE,Remote,Internship,R,German,Munich,Bavaria,Germany,Sales & Marketing,Other,R
4170795355,Remote Unterstützung bei der Analyse von Verhaltensdaten für Conversion Optimization von E-Commerce Shops,DRIP Agency,Remote,Part-time,"Google Analytics, Google Analytics 4",German,Unknown,Unknown,Germany,Sales & Marketing,Other,Google Analytics
4160664992,Praktikant (m/w/d) Marktforschung - bis zu 100% Homeoffice möglich,DtGV - Deutsche Gesellschaft für Verbraucherstudien mbH,Unknown,Unknown,"Excel, MS Office",German,Berlin,Berlin,Germany,Sales & Marketing,Other,"MS Office, Excel/Google Sheets"
4117206231,Werkstudent Market Intelligence - Automotive (m/w/d) ,REHAU,On-site,Full-time,MS Office,German,Rehau,Bavaria,Germany,Sales & Marketing,Other,MS Office
4157167244,Praktikum - Strategie: Zukunft der Mobilität durch KI und Marktanalysen gestalten - REF77209O ,Continental,Unknown,Unknown,"Java, MS Office",German,Regensburg,Bavaria,Germany,Sales & Marketing,Other,"MS Office, Java"
4176811470,Performance Marketing Manager - SEA / Marktforschung / Kampagnen (m/w/d),TradersClub24,On-site,Full-time,Google Analytics,German,Hamburg,Hamburg,Germany,Sales & Marketing,Other,Google Analytics
4174832951,Werkstudent (w/m/d) Produkt- und Marktforschung ,Siemens,Hybrid,Part-time,"Qlik, Excel, Power BI, MS Office",German,Brunswick,Lower Saxony,Germany,Sales & Marketing,Other,"MS Office, Qliksense, Excel/Google Sheets, Power BI"
4146951387,Praktikant Business Marketing Analytics & Controlling (m/w/d),HypoVereinsbank - UniCredit - Deutschland,On-site,Full-time,"MS Office, SAP, Power BI, Adobe Analytics, Excel, MS Power BI",German,Munich,Bavaria,Germany,Sales & Marketing,Data Analyst,"Excel/Google Sheets, Adobe Analytics, MS Office, SAP, Power BI"
4145428881,"Marketing Analyst (Bangkok Based, relocation provided) ",Agoda,Unknown,Unknown,"Python, SQL, SAS, Excel, Tableau, R",English,Düsseldorf,North Rhine-Westphalia,Germany,Sales & Marketing,Data Analyst,"R, SQL, Tableau, Excel/Google Sheets, Python, SAS"
4169620343,Praktikant Marktforschung und Wettbewerb (w/m/x) ,BMW Group,Unknown,Unknown,"R, Tableau",German,Munich,Bavaria,Germany,Sales & Marketing,Other,"R, Tableau"
4117110757,CRO-Analyst (m/w/d),kreativkarussell GmbH,On-site,Full-time,Julia,German,Brilon,North Rhine-Westphalia,Germany,Sales & Marketing,Data Analyst,Julia
4160426118,"MEDIA TREND Ein Geschäftsfeld der IT+MEDIA Group GmbH: Junior Analyst im Bereich Medienforschung (Umfang: 38,5 Std./Woche evtl. auch als 50% Stelle mgl.)",join.com,Hybrid,Full-time,"R, Excel, Power BI",German,Cologne,North Rhine-Westphalia,Germany,Sales & Marketing,Data Analyst,"R, Excel/Google Sheets, Power BI"
4097044044,Praktikum Marktforschung (w/m/d) ,Volkswagen Group,On-site,Full-time,Excel,English & German,Hannover,Lower Saxony,Germany,Sales & Marketing,Other,Excel/Google Sheets
4145432403,"Marketing Analyst (Bangkok Based, relocation provided) ",Agoda,Unknown,Unknown,"Python, SQL, SAS, Excel, Tableau, R",English,Berlin,Berlin,Germany,Sales & Marketing,Data Analyst,"R, SQL, Tableau, Excel/Google Sheets, Python, SAS"
3839089803,Oliver Wyman - Praktikant (m/w/d) Market Research & Analysis - Automotive & Manufacturing in München ,Oliver Wyman,Hybrid,Temporary,Python,German,Munich,Bavaria,Germany,Sales & Marketing,Data Analyst,Python
4147602189,Praktikant Market Research - Automotive (m/w/d),Berylls by AlixPartners,On-site,Internship,"Microsoft Excel, Excel",English & German,Munich,Bavaria,Germany,Sales & Marketing,Other,Excel/Google Sheets
4087123692,Werkstudent - Marketing und Marktforschung FMCG Branche (m/w/d),Yagora GmbH,On-site,Part-time,"R, Excel",German,Neu-Isenburg,Hesse,Germany,Sales & Marketing,Other,"R, Excel/Google Sheets"
4160438470,Moventi GmbH: Werkstudent / Werkstudentin in der Marktforschung,join.com,Hybrid,Part-time,Excel,German,Cologne,North Rhine-Westphalia,Germany,Sales & Marketing,Other,Excel/Google Sheets
4167692021,Praktikant (m/w/d),Psyma,On-site,Internship,Excel,German,Rückersdorf,Bavaria,Germany,Product,Other,Excel/Google Sheets
