job_id,title,company,work_mode,job_type,Skill_Set,Language,City,District,Country,Industry
4161454730,"Search Analyst Germany m,f,d ",TELUS Digital AI Data Solutions,Remote,Part-time,None,English,Unknown,Unknown,Germany,Product
4142118773,Sustainability Data Expert (d/f/m) ,Henkel,Hybrid,Full-time,"SAP, Python, SQL, Databricks, Azure, PySpark",English,Düsseldorf,North Rhine-Westphalia,Germany,Product
4179559198,"Fulfillment Technology Analyst (Based in Verden, f/m/x) ",HelloFresh,NULL,NULL,"SQL, Excel/Google Sheets",English,Verden,Lower Saxony,Germany,Product
4174152482,Expert Lead Analytics & Insights (Mensch) ,GroupM,NULL,NULL,None,German,Düsseldorf,North Rhine-Westphalia,Germany,Sales & Marketing
4173767230,Projektmanager:in,DATABAU Neuss GmbH,On-site,Full-time,None,German,Neuss,North Rhine-Westphalia,Germany,Sales & Marketing
4156582502,AI Modeling Coordinator ,Cerence AI,Hybrid,Full-time,"Power BI, MS Office",English,Ulm,Baden-Württemberg,Germany,Sales & Marketing
4176140659,(Junior) Sales & Business Analyst (m/w/d) Schwerpunkt Verkaufsanalyse,BauWatch Nederland,Hybrid,Full-time,Salesforce,German,Ratingen,North Rhine-Westphalia,Germany,Sales & Marketing
4151963142,Trainee Data Management Technology (w/m/d) ,PwC Deutschland,Hybrid,Full-time,"ERP, SAP",German,Mannheim,Baden-Württemberg,Germany,Sales & Marketing
4170873757,Online Data Analyst ,TELUS Digital,Remote,Contract,None,English,Heidelberg,Baden-Württemberg,Germany,Product
3736666561,"Lead/ Staff Data Scientist (Bangkok based, relocation provided) ",Agoda,Hybrid,Full-time,"Scala, Python, SQL, NLP, ML, PySpark, Statistics",English,Hamburg,Hamburg,Germany,Sales & Marketing
4151088283,"Pflichtpraktikant im Bereich „Data Analytics & Digital Initiatives Support"" (m/w/d) ",MANN+HUMMEL,On-site,Full-time,None,English & German,Ludwigsburg,Baden-Württemberg,Germany,Sales & Marketing
4150448825,Business-Analyst / Berater (m/w/d) Schwerpunkt Querschnitt ,AOK Systems GmbH,Hybrid,Full-time,SAP,German,Bonn,North Rhine-Westphalia,Germany,Sales & Marketing
4150984458,Financial Data Specialist (m/w/d) Kunden und Regulierung,WM Gruppe,On-site,Part-time,None,German,Frankfurt,Hesse,Germany,Sales & Marketing
4161911281,IT-Projektmanager (alle Geschlechter) ,"Hexagon Safety, Infrastructure & Geospatial",On-site,Full-time,None,German,Bonn,North Rhine-Westphalia,Germany,Sales & Marketing
4172854318,COGNIGY Experte (m/w/d) ,CGI Nederland,NULL,NULL,"Python, Java, NLP",German,Düsseldorf,North Rhine-Westphalia,Germany,AI
4068624754,Spezialist (m/w/d) Validierung,Toyota Kreditbank/ Toyota Financial Services Germany,On-site,Full-time,"SAS, R, Excel",German,Cologne,North Rhine-Westphalia,Germany,Product
4143024086,Business Analyst (m/w/d) SAP S/4HANA (Voll- oder Teilzeit) ,ROLAND Rechtsschutz-Versicherungs-AG,Hybrid,Full-time,SAP,German,Cologne,North Rhine-Westphalia,Germany,Sales & Marketing
3997739185,Duales Studium Wirtschaftsinformatik / Angewandte Informatik / Business Informatics (w/m/d) ,EY,On-site,Full-time,"Oracle, SAP",German,Hamburg,Hamburg,Germany,Sales & Marketing
4167047881,Consultant (w/m/d) Data Migration,stp.one | Simplify Legal Work,Hybrid,Full-time,"SQL, C#",German,Lauf an der Pegnitz,Bavaria,Germany,Sales & Marketing
4064312858,Duales Studium Wirtschaftsinformatik (B.Sc.) (m/w/d) ,Omnicom Media Group,Remote,Full-time,"Python, SQL, C#",English & German,Düsseldorf,North Rhine-Westphalia,Germany,Sales & Marketing
3925560070,IT-Consultant Scalable Trustworthy Artificial Intelligence (all genders) ,adesso SE,On-site,Full-time,ML,German,Düsseldorf,North Rhine-Westphalia,Germany,Sales & Marketing
4169926266,Data Quality Specialist with German (m/f/d) ,TELUS Digital,On-site,Full-time,Statistics,English,Essen,North Rhine-Westphalia,Germany,Sales & Marketing
2839212973,IT-Manager Data Analytics (m/w/d) ,Deloitte,NULL,NULL,None,English & German,Düsseldorf,North Rhine-Westphalia,Germany,Sales & Marketing
4113602595,IT-Consultant (m/w/d) ,SER Group,Hybrid,Full-time,"Java, SQL, C#",English & German,Bonn,North Rhine-Westphalia,Germany,Sales & Marketing
4087129793,Data Scientist (all genders) ,msg,Hybrid,Full-time,"TensorFlow, Python, Databricks, Snowflake, scikit-learn, R, AWS, Keras",German,Karlsruhe,Baden-Württemberg,Germany,Sales & Marketing
3969207978,"Lead DS (Data Scientist) Bangkok based, Relocation provided ",Agoda,NULL,NULL,"Scala, Python, SQL, NLP, ML, PySpark, Statistics",English,Stuttgart,Baden-Württemberg,Germany,Sales & Marketing
3322507731,Consultant IT ,Synpulse,Hybrid,Full-time,"Java, SQL",English,Düsseldorf,North Rhine-Westphalia,Germany,Product
4139670844,"(Senior) Data Scientist (Analytics), Consumer Loyalty, Wolt+ ",Wolt,NULL,NULL,"Python, SQL, Tableau, R, Looker, Statistics",English,Berlin,Berlin,Germany,Product
4176811528,Data & BI Engineer (m/w/d),Seeberger,On-site,Full-time,SQL,German,Ulm,Baden-Württemberg,Germany,Sales & Marketing
4174813995,Datenbankentwickler (m/w/d) - Dedalus Labor GmbH ,Dedalus,Hybrid,Full-time,"SQL, PostgreSQL",German,Essen,North Rhine-Westphalia,Germany,Sales & Marketing
4167035981,Business Analyst (m/w/d) IT-Produktentwicklung,Instaffo,Hybrid,Full-time,None,German,Ahrensburg,Schleswig-Holstein,Germany,Sales & Marketing
3963966013,Praktikant GIS Programmierung & Data Analytics im Bereich Digitale Infrastruktur (w/m/d) ,EY,On-site,Full-time,None,German,Düsseldorf,North Rhine-Westphalia,Germany,Sales & Marketing
4004622269,Senior Consultant / Manager (Gen) AI & Data Scientist | AI Garage (m/w/d) ,Capgemini Invent,Hybrid,Full-time,"Python, R",German,Munich,Bavaria,Germany,Sales & Marketing
4133204906,(Junior) Performance / Business Analyst Retail / Promotion (m/w/d) ,Mercuri Urval,On-site,Full-time,Alteryx,German,Hamburg,Hamburg,Germany,Sales & Marketing
4161949443,IT Specialist (Artificial Intelligence) (m/f/d),Stiftung Tierärztliche Hochschule Hannover,On-site,Full-time,"Python, R",English Required,Hannover,Lower Saxony,Germany,Product
3959736808,Business Analyst im Bereich Mainframe/Legacy Systems (fluent in German) Köln (m/w/d) ,Zurich Insurance,On-site,Full-time,None,German,Cologne,North Rhine-Westphalia,Germany,Sales & Marketing
4148285799,Senior Data Analyst,contentpass,Remote,Full-time,"SQL, R, BigQuery, Looker",English,Berlin,Unknown,Germany,Product
4172606789,Data Analyst/Engineer,E-Solutions,Remote,Contract,"ETL pipelines, Python, Azure, Tableau, Google Data Studio, PostgreSQL, ETL",English,Unknown,Unknown,European Union,Product
4172870682,Data Analyst,Intellect Group,Remote,Full-time,"Python, SQL, Power BI, Tableau, R, Looker",English,Unknown,Unknown,European Union,Product
4068385357,Data Analyst Logistics (m/f/d) ,ABOUT YOU,Hybrid,Full-time,"CI/CD, Python, SQL, Tableau, cloud data platforms",English,Hamburg,Hamburg,Germany,Sales & Marketing
4093031197,Data Analyst - Product (m/f/x) ,FINN,Hybrid,Full-time,"A/B tests, Python, SQL, dbt, Looker",English,Munich,Bavaria,Germany,Product
4164527847,Junior Business & Data Analyst (all genders),Convolut,On-site,Full-time,"Python, SQL, Statistics, SAS",English,Munich,Bavaria,Germany,Telecom
4170813536,Controller / Data Analyst (m/w/d) ,Bergfreunde,Hybrid,Full-time,"Python, SQL, Excel, MS Office",German,Rottenburg,Baden-Württemberg,Germany,Sales & Marketing
4172643568,Data Analyst Customer Care (m/w/d) ,Groupe SEB,Hybrid,Full-time,QlickCloud,German,Geislingen an der Steige,Baden-Württemberg,Germany,Sales & Marketing
4177947060,Data Analyst (m/w/x),Lidl e-commerce,On-site,Full-time,"Snowflake, Databricks",German,Berlin,Berlin,Germany,Sales & Marketing
4168360558,IT Data Governance Manager (m/w/d),Bausparkasse Schwäbisch Hall,On-site,Full-time,R,German,Schwäbisch Hall,Baden-Württemberg,Germany,Sales & Marketing
4143380655,BI Analyst (m/w/d) Marketing,DocMorris,Hybrid,Full-time,"SQL, Tableau",German,Berlin,Berlin,Germany,Sales & Marketing
4176927153,Senior Specialist Business Intelligence (m/w/d),WM Gruppe,On-site,Full-time,"Power BI, Microsoft Power BI",German,Frankfurt,Hesse,Germany,Sales & Marketing
4143950629,Technical Specialist* Digital Analytics ,dentsu,Hybrid,Full-time,"Google Analytics, Google Analytics 4",German,Frankfurt,Hesse,Germany,Sales & Marketing
4145906028,Expert Digital Analytics (m/w/d) ,DPD Deutschland,Hybrid,Full-time,"Google Analytics, Looker",German,Aschaffenburg,Bavaria,Germany,Sales & Marketing
4161097121,Data Analyst (w/m/d) ,Billie,Hybrid,Full-time,"SQL, KPI, A/B testing, Tableau, Looker",English,Berlin,Berlin,Germany,Sales & Marketing
4168734598,Analytics Specialist ,Odiin.,Remote,Contract,"SQL, Google Analytics",English,Unknown,Unknown,EMEA,Sales & Marketing
4169914122,Data Analyst (f/m/d) ,Allianz Global Investors,NULL,NULL,KPI,English,Munich,Bavaria,Germany,Product
4172593155,Senior BI Data Analyst,CoinsPaid,Remote,Full-time,"Python, SQL, ML, Airflow, Tableau, ETL processes, R, ETL",English Required,Unknown,Unknown,European Union,Product
4177930716,Data Analyst (m/w/d),Lidl e-commerce,On-site,Full-time,"Snowflake, Databricks",German,Berlin,Berlin,Germany,Sales & Marketing
4146406110,Consultant Data Analytics (w/m/d) ,dm-drogerie markt Deutschland,Hybrid,Full-time,Looker,German,Unknown,Unknown,Germany,Sales & Marketing
4174838770,Data Analyst (m/w/d),Education partners GmbH,On-site,Full-time,"SQL, Power BI, Tableau, Google Analytics, Looker, Excel/Google Sheets",German,Berlin,Berlin,Germany,Sales & Marketing
4142607655,BI-Consultant (m/w/d) - Remote oder Berlin ,xax managing data & information GmbH,Remote,Full-time,"Qlik, Power BI, MS Power BI",German,Berlin,Unknown,Germany,Sales & Marketing
4102543145,Starcom - Data Analyst Media (m/w/d) - Frankfurt,Starcom Germany,Hybrid,Full-time,"Google Cloud Platform, Cloud, Excel, Google Cloud",German,Unknown,Unknown,Germany,Sales & Marketing
4160122276,Global Label Business Analyst (all genders) (full-time / part-time) ,Merck Group,Hybrid,Full-time,"ERP, Oracle, SAP",English,Darmstadt,Hesse,Germany,Healthcare
3927927832,Senior Data Analyst (m/f/d) ,ABOUT YOU,Hybrid,Contract,"Python, SQL, MySQL, BigQuery, Looker",English,Unknown,Unknown,Germany,Sales & Marketing
4145113011,Senior Data Analyst (m/w/d) ,SIXT,On-site,Full-time,"Python, SQL, Power BI, AWS",English & German,Munich,Bavaria,Germany,Sales & Marketing
4040440980,Senior Analyst - E-Commerce (m/w/d) ,Picnic Technologies,NULL,NULL,"Python, SQL",German,Düsseldorf,North Rhine-Westphalia,Germany,Telecom
4173000978,SAP BI/BW Expert,Recruit 121 Group,Hybrid,Full-time,"Cloud, SAP",German,Osnabrück,Lower Saxony,Germany,Sales & Marketing
4156118380,Data Analyst m/w/d (Berlin),JUNIQE,On-site,Full-time,SQL,German,Berlin,Berlin,Germany,Sales & Marketing
4163515801,Senior/Principal Data Scientist ,SR2 | Socially Responsible Recruitment | Certified B Corporation™,Remote,Full-time,GCP,English,Unknown,Unknown,Germany,Product
4158699120,Global Label Business Analyst (all genders) (full-time / part-time) ,Merck Life Science,On-site,Part-time,"ERP, Oracle, SAP",English,Darmstadt,Hesse,Germany,Healthcare
3927900426,Senior Data Analyst (m/f/d) ,ABOUT YOU,Hybrid,Contract,"Python, SQL, MySQL, BigQuery, Looker",English,Unknown,Unknown,Germany,Sales & Marketing
4161474004,Data Stage Experte (m/w/d) ,Hays,Remote,Full-time,None,German,Hamburg,Hamburg,Germany,Sales & Marketing
4128204708,"Knowledge Analyst - Travel, Logistics & Infrastructure Solutions ",McKinsey & Company,NULL,NULL,None,English,Düsseldorf,North Rhine-Westphalia,Germany,Product
4161445746,(Senior) SAP BI/BW Consultant (w/m/d),PRODATO,On-site,Full-time,SAP,German,Nuremberg,Bavaria,Germany,Sales & Marketing
4173053856,Specialist Data Integrity (m/w/d) ,Bertrandt Group,On-site,Full-time,None,German,Ingelheim am Rhein,Rhineland-Palatinate,Germany,Banking & Financial Services
4144960969,Senior Data Analyst (m/f/d) ,Redcare Pharmacy,Remote,Full-time,"Cloud, Power BI",English,Cologne,North Rhine-Westphalia,Germany,Product
4174278278,Digital Product Analyst (m/f/nb) ,Conrad Electronic Group,Hybrid,Full-time,"Python, SQL, Looker, Statistics",English,Hirschau,Bavaria,Germany,Product
4033083258,Senior Data Analyst (m/f/d) ,ABOUT YOU,Hybrid,Full-time,"Python, SQL, MySQL, A/B testing, Tableau, BigQuery, Looker",English,Unknown,Unknown,Germany,Product
4172284196,Business Intelligence Analyst,Digital Loop GmbH,Remote,Full-time,"Google Sheets, Python, SQL, Power BI, Snowflake, Excel, Tableau, ETL processes, Google Analytics, BigQuery, Looker, AWS, ETL",English,Unknown,Unknown,Germany,Sales & Marketing
4160073362,Marketing Data Analyst,SLAY,On-site,Full-time,"A/B tests, Python, SQL, Power BI, Tableau, R, Looker",English,Berlin,Berlin,Germany,Sales & Marketing
4153824241,Senior Data Analyst - B2B (all genders) ,Lingoda GmbH,Remote,Full-time,"Python, SQL, Tableau",English,Berlin,Unknown,Germany,Product
4177924007,Data Analyst (gn),Lidl e-commerce,On-site,Full-time,"Snowflake, Databricks",German,Berlin,Berlin,Germany,Sales & Marketing
4175533529,Communications Data Analyst (w/m/d) ,Siemens,Hybrid,Full-time,"Adobe Analytics, Power BI, MS Office",German,Erlangen,Bavaria,Germany,Sales & Marketing
4055983501,Senior Product Analyst ,Bolt,Hybrid,Full-time,"SQL, R, A/B testing, Statistics",English,Berlin,Unknown,Germany,Product
4167594120,Principal Product Analyst ,sennder,NULL,NULL,"Python, SQL, R, Looker",English,Berlin,Berlin,Germany,Product
4173168252,Senior Product Analyst (all genders) ,Zalando,NULL,NULL,"MicroStrategy, Python, SQL, Databricks, Google Analytics, BigQuery, Looker, Statistics, ETL",English,Berlin,Berlin,Germany,Product
4142252093,Senior Data Analyst (m/f/d) ,ABOUT YOU,Hybrid,Full-time,"Python, SQL, Tableau, BigQuery, Looker",English,Hamburg,Hamburg,Germany,Sales & Marketing
4175846544,Senior Data Analyst (m/f/d),Friendsurance,On-site,Full-time,"Python, SQL, MATLAB, Tableau, Google Analytics, R, PostgreSQL",English,Berlin,Berlin,Germany,Product
4150292481,Senior BI Analyst,Rabot Energy,On-site,Full-time,"SQL, Power BI, Tableau, dbt, Qlik, ETL processes, ETL",English,Berlin,Berlin,Germany,Product
4173562760,(Senior) Power BI Consultant (all genders) ,JAKALA,Hybrid,Full-time,"Git, SQL, Power BI, Azure, C#",English & German,Unknown,Unknown,Germany,Sales & Marketing
4102537416,Starcom - Data Analyst Media (m/w/d),Starcom Germany,Remote,Full-time,"Google Cloud Platform, Cloud, Excel, Google Cloud",German,Unknown,Unknown,Germany,Sales & Marketing
4148161536,Business Performance Analyst,European Patent Office,Hybrid,Full-time,"Python, KPI, Tableau",English,Munich,Bavaria,Germany,Telecom
4103360289,Senior Web Analyst (m/w/d) ,BAUHAUS Deutschland,NULL,NULL,"Google Analytics, Looker",German,Mannheim,Baden-Württemberg,Germany,Sales & Marketing
4137490481,Data Analyst (m/f/d) - SAP & Finance ,Statista,NULL,NULL,"SQL, dbt",English,Berlin,Berlin,Germany,Product
4142616507,Senior Product Analyst (d/f/m) ,Personio,NULL,NULL,"SQL, R, Looker, Tableau",English,Berlin,Berlin,Germany,Product
4082187590,Senior Data Analyst (m/f/d) Search ,ABOUT YOU,NULL,NULL,"Python, SQL, MySQL, GitLab, BigQuery, Looker",English,Unknown,Unknown,Germany,Product
4151962584,Consultant Data Analytics ERP Migrations (w/m/d) ,PwC Deutschland,Hybrid,Full-time,"SAP, Cloud, Power BI, Databricks, ERP",German,Erfurt,Thuringia,Germany,Sales & Marketing
4164527777,Business and Data Analyst IT (all genders),Convolut,On-site,Full-time,"Python, SQL, Statistics, SAS",English,Munich,Bavaria,Germany,Banking & Financial Services
4157920397,[DACH MAG] Business Intelligence Analyst ,HelloFresh,NULL,NULL,"SQL, Excel, Tableau",German,Magdeburg,Saxony-Anhalt,Germany,Sales & Marketing
4135604667,Quantitative Analyst (w/m/d) ,Uniper,On-site,Full-time,"Python, Java, Scala, C#",German,Düsseldorf,North Rhine-Westphalia,Germany,Sales & Marketing
4169962491,Junior Consultant Data Analytics (m/w/d),PROMATIS,On-site,Full-time,"Oracle, OLAP, Cloud, Snowflake, Spark",German,Ettlingen,Baden-Württemberg,Germany,Sales & Marketing
4179559428,Unsolicited Application,talpasolutions,On-site,Full-time,None,English,Essen,North Rhine-Westphalia,Germany,Sales & Marketing
4174399243,Senior Data Scientist,UMATR,On-site,Full-time,"Scikit-learn, Pandas, GCP, Python, SQL, NLP, ML",English,Baden-Württemberg,Unknown,Germany,Product
4114819238,"Senior Product Analyst - (Logistics, Service) ",Delivery Hero,NULL,NULL,"Python, SQL, Airflow, Tableau",English,Berlin,Berlin,Germany,Product
4142615562,Senior Product Analyst (d/f/m) ,Personio,NULL,NULL,"SQL, R, Looker, Tableau",English,Munich,Bavaria,Germany,Product
4104245478,Energy Data Analyst (m/f/d),Flexa,On-site,Full-time,None,English,Munich,Bavaria,Germany,Product
4086430684,Senior Data Analyst - Size & Fit (all genders) ,Zalando,NULL,NULL,"Python, SQL, Jupyter, A/B testing, R",English,Berlin,Berlin,Germany,Product
4160469685,Data Analyst (m/w/d) Pricing,DocMorris N.V.,On-site,Full-time,"SQL, Power BI, Tableau",German,Berlin,Berlin,Germany,Sales & Marketing
4090272969,Senior Data Analyst ,Playson,Remote,Full-time,"Python, SQL, Power BI, Tableau",English,Unknown,Unknown,European Union,Product
4077194805,Consultant People Analytics ,hkp///group,Hybrid,Full-time,None,German,Unknown,Unknown,Germany,Sales & Marketing
4169960075,BI/Data Analyst (m/w/d),Thieme Compliance GmbH,Remote,Full-time,"SQL, Power BI",German,Stuttgart,Baden-Württemberg,Germany,Healthcare
4174831107,Estudo de Coleta de Dados Diversão em Família ,TELUS Digital,Remote,Full-time,None,Other,Unknown,Unknown,Germany,Sales & Marketing
4160238295,Data Analyst in Finance (m/f/d),SCHÖLLY FIBEROPTIC GMBH,Hybrid,Full-time,Python,English,Denzlingen,Baden-Württemberg,Germany,Banking & Financial Services
4113696107,Senior Product Analyst (Consumer Product) ,Delivery Hero,NULL,NULL,"A/B tests, SQL, ML, Tableau, Google Analytics, ETL",English,Berlin,Berlin,Germany,Product
4106727779,Knowledge Analyst - Energy Solutions ,McKinsey & Company,NULL,NULL,"Python, R, Excel, Tableau",English,Düsseldorf,North Rhine-Westphalia,Germany,Product
4174928966,Senior Data Strategist (m/w/d),Digitas Germany,Hybrid,Full-time,"Adobe Analytics, Power BI, Tableau",German,Berlin,Berlin,Germany,Sales & Marketing
4157282003,Global Pricing Manager,OPTARES GmbH & Co. KG,Hybrid,Full-time,None,English,Freiburg,Baden-Württemberg,Germany,Sales & Marketing
4160060652,Data Analyst (m/w/d),CBTW,Hybrid,Full-time,"Power BI, Alteryx, Tableau, Qlik, R",German,Frankfurt,Hesse,Germany,Product
4175803339,Data Analyst (m/w/d),AVAT Automation GmbH,On-site,Full-time,None,German,Tübingen,Baden-Württemberg,Germany,Sales & Marketing
4178072979,(Senior) Data Analyst (m/w/d) ,Deichmann,NULL,NULL,"Python, SQL, Power BI, Excel, Tableau",German,Mülheim an der Ruhr,North Rhine-Westphalia,Germany,Sales & Marketing
4102942725,Senior Insights Consultant CPG (m/w/d) ,Circana,Remote,Full-time,MS Office,German,Düsseldorf,North Rhine-Westphalia,Germany,Sales & Marketing
4148752879,(Senior) Consultant Data & Analytics / People Advisory Services (w/m/d) ,EY,On-site,Full-time,"Python, Excel",German,Stuttgart,Baden-Württemberg,Germany,Sales & Marketing
4011512342,"Senior Product Analyst - Sustainability, Diversity & Inclusion (all genders) ",Zalando,On-site,Full-time,"A/B tests, MicroStrategy, Python, DataStudio, A/B testing, ETL processes, Google Analytics, R, BigQuery, Looker, Statistics, ETL",English,Berlin,Berlin,Germany,Product
4080415929,Senior Data Analyst (m/f/d) Search ,ABOUT YOU,NULL,NULL,"Python, SQL, MySQL, GitLab, BigQuery, Looker",English,Unknown,Unknown,Germany,Product
4151611636,(Senior) Data Analyst (all genders) ,Holidu,NULL,NULL,"ETL pipelines, AWS Stack, Git, Python, SQL, Athena, KPI, Airflow, Glue, R, Looker, AWS, ETL",English,Munich,Bavaria,Germany,Product
4104311348,Senior Data Analyst - Vendor Sales & Operations (all genders) ,Delivery Hero,NULL,NULL,"SQL, Git",English,Berlin,Berlin,Germany,Sales & Marketing
4145808867,"Senior Analyst, Powertrain Forecasting ",S&P Global,On-site,Full-time,None,English,Munich,Bavaria,Germany,Product
4164587920,Internship - Business Intelligence (m/f/x) ,FINN,Hybrid,Full-time,"SQL, KPI",English,Munich,Bavaria,Germany,Sales & Marketing
4065381010,Senior Customer Data Analyst - Personalisierung (m/w/d) ,Lidl in Germany,NULL,NULL,"Python, SQL, R",German,Neckarsulm,Baden-Württemberg,Germany,Sales & Marketing
4145810649,"Senior Analyst, Powertrain Forecasting ",S&P Global,On-site,Full-time,None,English,Essen,North Rhine-Westphalia,Germany,Product
4148907543,Senior Data Analyst,Payrails,On-site,Full-time,"SQL, Looker, Tableau",English,Berlin,Berlin,Germany,Product
4121397687,Praktikant Business Intelligence Fahrerlebnis (w/m/x) ,BMW Group,NULL,NULL,"Python, Cloud",German,Munich,Bavaria,Germany,Sales & Marketing
4176994897,Referent (m/w/d) Statistik & Analysen,Baden-Württembergischer Genossenschaftsverband e.V. (BWGV),Hybrid,Full-time,"Excel, Power BI, Power Query",German,Unknown,Unknown,Germany,Sales & Marketing
4135234742,Senior Data Analyst,Ideawise Group,Remote,Full-time,"A/B tests, Python, SQL, Power BI, Snowflake, A/B testing, Tableau, BigQuery, Looker",English,Unknown,Unknown,European Union,Product
4138388987,"AI Privacy Specialist, Workplace Trust: Privacy, AI, and Risk, Workplace Trust ",Amazon,NULL,NULL,"Python, Java, AWS",English,Berlin,Unknown,Germany,Product
4134214569,(Senior) Digital Analyst (m/w/d) Web Tracking ,Telefónica Germany,Remote,Full-time,None,German,Unknown,Unknown,Germany,Sales & Marketing
4144134653,"Staff Product Analyst, Adtech ",Delivery Hero,NULL,NULL,"A/B tests, Python, SQL, Tableau, Google Analytics, R, Looker",English,Berlin,Berlin,Germany,Sales & Marketing
4085307182,Praktikant Marktforschung - Business Intelligence & Analytics (w/m/d) ,Ferrero,On-site,Full-time,"Python, Power BI, Microsoft Excel, Excel, R",German,Frankfurt am Main,Hesse,Germany,Sales & Marketing
3742634039,Senior Consultant Data & Analytics - Projektmanagement (all genders) ,adesso SE,On-site,Full-time,None,German,Jena,Thuringia,Germany,Sales & Marketing
4172828473,Zaatar Speech Collection Project for non-native Arabic speakers ,TransPerfect,Remote,Temporary,None,English,Unknown,Unknown,Germany,Telecom
4129210682,Senior Associate Data Science - German speaking ,Publicis Sapient,On-site,Full-time,"Python, SQL, Statistics, ML",English,Cologne,North Rhine-Westphalia,Germany,Sales & Marketing
4157898834,Nachhaltigkeitsanalyst (m/w/d) in Hamburg ,Deloitte,NULL,NULL,None,English & German,Hamburg,Hamburg,Germany,Sales & Marketing
3959690154,"(Junior) Consultant IT-Forensic, eDiscovery und Forensic Data Analytics (w/m/d) ",KPMG Deutschland,NULL,NULL,None,German,Frankfurt,Hesse,Germany,Product
3976059764,"Ausbildung 2025: Bachelor of Science, Data Science und Künstliche Intelligenz, Standort Mannheim ",Roche,NULL,NULL,None,German,Mannheim,Baden-Württemberg,Germany,Sales & Marketing
4063268249,"Senior Marketplace Analyst, Ride-hailing ",Bolt,Hybrid,Full-time,"SQL, R, A/B testing, Statistics",English,Berlin,Berlin,Germany,Product
4158261408,BU PGSV - Climate and Circularity Analyst ,Hitachi Energy,On-site,Full-time,R,English,Karlstein am Main,Bavaria,Germany,Product
4105159530,Data & Analytics Learning and Development Manager (m/w/d),ALDI DX,Hybrid,Full-time,SAP,German,Mülheim an der Ruhr,North Rhine-Westphalia,Germany,Product
4172826509,Werksstudent für Datenanalyse und -aufbereitung (m/w/d) ,Hilti Deutschland,Hybrid,Full-time,"PowerBI, Cloud",German,Unknown,Unknown,Germany,Sales & Marketing
4150427890,APPLIED SCIENTIST (FORECASTING) - MARKETS (ALL GENDERS) ,Zalando,NULL,NULL,"Git, Python, KPI, Databricks, ML, Spark, AWS",English,Berlin,Berlin,Germany,Product
4174278478,Responsible AI Data Scientist - LLM (m/f/d),Resaro,Hybrid,Full-time,"Python, NLP, AWS, Large Language Models (LLMs)",English,Munich,Bavaria,Germany,Product
4137493071,(Junior) Data Ops Engineer - Data Sourcing (m/f/d) ,Statista,NULL,NULL,"Docker, Scipy, Pandas, Python, SQL, Airflow, AWS",English,Berlin,Berlin,Germany,Product
4165469936,Junior Consultant Digital Analytics (m/f/d) for Munich,Digitl,On-site,Full-time,"Google Analytics, Looker",English,Munich,Bavaria,Germany,Sales & Marketing
4175127639,Data Analyst (m/w/d) mit Schwerpunkt Power BI & SQL ,Zeppelin Rental GmbH,On-site,Full-time,"Git, Python, SQL, Power BI, Tableau",German,Munich,Bavaria,Germany,Telecom
4104156515,Business Intelligence Analyst (m/w/d) ,Hubert Burda Media,On-site,Full-time,"Pandas, Python, SQL, Snowflake, Airflow, AWS",German,Munich,Bavaria,Germany,Sales & Marketing
4173110550,Praktikant Process Mining (m/w/d) in Leipzig ,Deloitte,NULL,NULL,"MS Office, SQL, Cloud, Google Cloud, Azure, PowerBI, Spark, Tableau, AWS, Data Mining",English & German,Leipzig,Saxony,Germany,Sales & Marketing
4088433954,Senior Expert Data Governance International (m/w/d) ,Lidl in Germany,NULL,NULL,BigQuery,German,Neckarsulm,Baden-Württemberg,Germany,Sales & Marketing
4056194232,Data Analyst/Coordinator & ERP Coordinator in Frankfurt,Newrest,On-site,Full-time,"ERP, SQL, Excel, Power BI",English Required,Kelsterbach,Hesse,Germany,Telecom
4129457682,Specialist Data Analytics & AI (f/m/d) ,HARTMANN GROUP,NULL,NULL,"Python, SQL, TensorFlow, Power BI",English,Heidenheim an der Brenz,Baden-Württemberg,Germany,Product
4057470357,Senior Data Analyst,Ideawise Group,Remote,Full-time,"A/B tests, Python, SQL, Power BI, Snowflake, A/B testing, Tableau, BigQuery, Looker",English,Unknown,Unknown,European Union,Product
4168124251,B2B Data Analyst (all genders),PURISH GmbH,On-site,Full-time,"Python, SQL, Power BI, Excel, Tableau, R",German,Berlin,Berlin,Germany,Sales & Marketing
4140111704,VIE _ Data Scientist en tarification et marketing (H/F) _ ALLEMAGNE ,TotalEnergies,On-site,Full-time,"Python, R, Excel, Power BI",Other,Berlin,Berlin,Germany,Sales & Marketing
4173168117,"Data analyst (Monochains, Multinetwork and Cosmos Hub Ecosystem)",P2P.org,Remote,Full-time,"Python, SQL, Airflow, Tableau, dbt, Statistics, ETL",English Required,Unknown,Unknown,Germany,Product
4085811514,Senior Data Analyst ,Emma – The Sleep Company,Hybrid,Full-time,"Python, SQL, PowerBI, Tableau, Statistics, ETL",English,Frankfurt,Hesse,Germany,Digital
4167270014,Praktikant Process Mining (m/w/d) in Köln ,Deloitte,NULL,NULL,"MS Office, SQL, Cloud, Google Cloud, Azure, PowerBI, Spark, Tableau, AWS, Data Mining",English & German,Cologne,North Rhine-Westphalia,Germany,Sales & Marketing
4159235520,Data Analyst,finmid,Remote,Full-time,"Python, SQL, Power BI, A/B testing, Tableau, R, Looker, Statistics",English,Unknown,Unknown,European Union,Sales & Marketing
