job_id,title,company,work_mode,job_type,Skill_Set,Language,City,District,Country,Industry,Job_Title,Mapped_Skill_Set
4160440855,Data Engineer,OpenSC,Remote,Full-time,"CI/CD, Python, SQL, Airflow, PostgreSQL",English,Unknown,Unknown,Germany,Product,Data Engineer,"Airflow, PostgresSQL, SQL, Python, CI/CD"
4160054636,Junior Data Engineer (m/w/d),taod Consulting GmbH,Hybrid,Full-time,"SQL, Cloud, Azure, Microsoft Azure, AWS",German,Cologne,North Rhine-Westphalia,Germany,Sales & Marketing,Data Engineer,"AWS, GCP, Azure, SQL"
4152160811,(Junior) Data Ops Engineer - Data Quality (m/f/d) ,Statista,Unknown,Unknown,"Docker, Python, SQL, Airflow, AWS",English,Hamburg,Hamburg,Germany,Product,Data Engineer,"Airflow, Docker, AWS, SQL, Python"
4151194669,Data Engineer (f/m/d) - Full-time - Remote,credium,Remote,Full-time,"ETL pipelines, Python, dask, Azure, PySpark, ETL",English,Augsburg,Bavaria,Germany,Product,Data Engineer,"Python, ETL Tools, Azure, dask"
4167246226,Data Engineer (d/f/m) ,mobile.de,Hybrid,Full-time,"CI/CD, Cloud, Power BI, Kafka, Google Cloud, Airflow, Spark, Tableau, dbt, BigQuery, Looker",English,Berlin,Berlin,Germany,Sales & Marketing,Data Engineer,"Airflow, Power BI, Google Data Studio, Kafka, Spark, BigQuery, dbt, Tableau, GCP, CI/CD"
4169518354,Data Quality Engineer (f/m/d) ,Siemens,Unknown,Unknown,"ERP, SQL, MS Office, SAP",English,Erlangen,Bavaria,Germany,Product,Data Engineer,"SAP, MS Office, ERP, SQL"
4172310075,Analytics Engineer Intern ,Vinted,Unknown,Unknown,"Airflow, SQL, BigQuery, dbt",English,Berlin,Berlin,Germany,Product,Data Analyst,"Airflow, dbt, BigQuery, SQL"
4146355987,Data Engineer,Cavendish Professionals,Hybrid,Full-time,"ETL pipelines, Python, ETL processes, AWS, ETL",English,Berlin,Unknown,Germany,Product,Data Engineer,"Python, ETL Tools, AWS"
4169952995,Data Engineer (m/w/d),xax managing data & information GmbH,Remote,Full-time,SQL,German,Meschede,North Rhine-Westphalia,Germany,Sales & Marketing,Data Engineer,SQL
4157900104,Junior Data Engineer,Canonical,Remote,Full-time,Tableau,English,Frankfurt am Main,Hesse,Germany,Sales & Marketing,Data Engineer,Tableau
4128257574,Data Engineer (m/f/x),sevdesk,Hybrid,Full-time,"CI/CD, Kubernetes, GCP, Python, Cloud, Snowflake, Terraform, Airflow, Kinesis, BigQuery, AWS",English,Berlin,Berlin,Germany,Product,Data Engineer,"Airflow, Kinesis, Terraform, AWS, Kubernetes, Python, BigQuery, Snowflake, GCP, CI/CD"
4145131389,Data Analytics Engineer (m/f/d) - Focus Data Science ,BRITA Group,Hybrid,Full-time,"Python, SQL, Power BI, Databricks, ML, Azure, R",English,Taunusstein,Hesse,Germany,Product,Data Analyst,"Power BI, ML, Databricks, R, SQL, Python, Azure"
4159493361,Data Engineer (w/m/d) ,Billie,Hybrid,Full-time,"Java, GCP, SQL, Snowflake, Kafka, Terraform, Airflow, Kinesis, dbt, BigQuery, AWS",English,Berlin,Berlin,Germany,Product,Data Engineer,"Airflow, Kinesis, Terraform, Kafka, Java, SQL, AWS, BigQuery, Snowflake, dbt, GCP"
4153451060,Tableau Developer,unybrands,On-site,Full-time,"GCP, SQL, Tableau, BigQuery, Looker, Statistics",English,Berlin,Unknown,Germany,Sales & Marketing,Other,"Statistics, Google Data Studio, SQL, BigQuery, Tableau, GCP"
4168388871,Data Engineer (f/m/d),Haensel AMS,On-site,Full-time,"Docker, Kubernetes, Bigquery, GCP, Python, SQL, Databricks, Snowflake, ML, Airflow, AWS, ETL",English,Berlin,Unknown,Germany,Sales & Marketing,Data Engineer,"Airflow, ML, Docker, ETL Tools, Databricks, AWS, Kubernetes, SQL, Python, BigQuery, Snowflake, GCP"
4174266751,Data Engineer - Remote (m/w/d) ,Hays,Remote,Full-time,SQL,German,Erfurt,Thuringia,Germany,Sales & Marketing,Data Engineer,SQL
4147164377,Data Engineer,Source Group International,Hybrid,Full-time,"Java, Scala, Python, SQL, MySQL, Talend, Snowflake, Azure, dbt, ETL processes, ETL tools, PostgreSQL, ETL",English,Munich,Bavaria,Germany,Product,Data Engineer,"ETL Tools, Scala, Java, PostgresSQL, SQL, Python, Talend, Snowflake, Azure, dbt"
4176820271,Junior Data Scientist / Machine Learning Engineer (Cologne),Zero to One Search | Recruitment Agency,On-site,Full-time,"Pandas, SKLearn, Python, MLOps, SciPy",English,Unknown,Unknown,Germany,Product,Data Scientist,"Scipy/scikit-learn, Python, ML"
4177384061,Data Engineer - Transport Product (all genders) ,Zalando,On-site,Full-time,"ETL pipelines, CI/CD, Git, Python, SQL, Power BI, Exasol, Airflow, Spark, Tableau, PySpark, Looker, AWS, ETL",English,Berlin,Berlin,Germany,Product,Data Engineer,"Airflow, Power BI, ETL Tools, Google Data Studio, AWS, git, SQL, Python, Spark, Exasol, Tableau, CI/CD"
4146693294,Data Engineer - Data Plattform (m/w/d),INTERSPORT Digital GmbH,Remote,Full-time,"Python, SQL, Cloud, Power BI, Snowflake, Kafka, Spark, Tableau, BigQuery, Looker, AWS",German,Heilbronn,Baden-Württemberg,Germany,Product,Data Engineer,"Power BI, Google Data Studio, Kafka, AWS, SQL, Python, Spark, BigQuery, Snowflake, Tableau, GCP"
4173536328,Data Engineer – Data Warehousing (all genders) ,gematik GmbH,Hybrid,Full-time,"Cloud, ETL",German,Berlin,Unknown,Germany,Product,Data Engineer,"ETL Tools, GCP"
4143113242,Junior Data Engineer (w/m/d),United Internet Media GmbH,Hybrid,Full-time,"Python, SQL",German,Karlsruhe,Baden-Württemberg,Germany,Product,Data Engineer,"Python, SQL"
4177136513,Data Engineer (m/f/d) - Supply Data Solutions ,ABOUT YOU,Unknown,Unknown,"CI/CD, Python, SQL, GitLab, BigQuery, Looker, AWS",English,Unknown,Unknown,Germany,Product,Data Engineer,"Google Data Studio, AWS, git, SQL, Python, BigQuery, CI/CD"
4159653665,Analytics Engineer (m/w/d),taod Consulting GmbH,Hybrid,Full-time,"Python, SQL, Cloud, Power BI, Snowflake, Tableau, dbt",German,Cologne,North Rhine-Westphalia,Germany,Sales & Marketing,Data Analyst,"Power BI, SQL, Python, Snowflake, dbt, Tableau, GCP"
4163520468,Data Engineer,Remobi,Remote,Contract,"CI/CD, SQL, Power BI, Snowflake, Lambda, Salesforce, Glue, GitLab, ETL processes, AWS, ETL",English,Unknown,Unknown,European Union,Sales & Marketing,Data Engineer,"Power BI, ETL Tools, Glue, Lambda, Salesforce, AWS, SQL, git, Snowflake, CI/CD"
4161661927,Remote Data- & BI-Engineer,Tomes GmbH,Hybrid,Full-time,"Docker, Python, SQL, MySQL, Cloud, R, BigQuery",German,Freiburg,Baden-Württemberg,Germany,Sales & Marketing,Data Engineer,"Docker, R, SQL, Python, BigQuery, GCP"
4157899122,Junior Data Engineer,Canonical,Remote,Full-time,Tableau,English,Munich,Bavaria,Germany,Sales & Marketing,Data Engineer,Tableau
4168382786,Data Engineer ,FXC Intelligence,Remote,Full-time,"Pandas, MongoDB, Python, SQL, PostgreSQL, MariaDB, Kafka, Airflow, Jupyter, Tableau, AWS",English,Unknown,Unknown,European Economic Area,Product,Data Engineer,"Airflow, Kafka, PostgresSQL, SQL, AWS, Python, MongoDB, Tableau"
4173936953,Senior Data Engineer,Almedia,On-site,Full-time,"Docker, CI/CD, GCP, Python, SQL, Terraform, Airflow",English,Berlin,Unknown,Germany,Product,Data Engineer,"Airflow, Docker, Terraform, SQL, Python, GCP, CI/CD"
4165753220,Data Analytics Engineer (m/f/d),Reneo,On-site,Full-time,"GCP, Python, Airflow, BigQuery, Looker, AWS",German,Hamburg,Hamburg,Germany,Product,Data Analyst,"Airflow, Google Data Studio, AWS, Python, BigQuery, GCP"
4160338740,Senior Data Engineer,Eurobase People,Remote,Contract,"Docker, Kubernetes, MongoDB, Python, Postgres, Kafka",English,Unknown,Unknown,Germany,Sales & Marketing,Data Engineer,"Docker, PostgresSQL, Kafka, Kubernetes, Python, MongoDB"
4145065430,Senior Data Engineer (F/M/X),Instaffo,Hybrid,Part-time,"SQL, Google Cloud Platform, Cloud, Power BI, Databricks, Google Cloud, Azure, Microsoft Power BI, Tableau, Microsoft Azure,  DAX, AWS",English,Munich,Bavaria,Germany,Product,Data Engineer,"Power BI, Databricks, AWS, SQL, Azure, Tableau, GCP"
4149489934,Data Engineer (m/w/d),Smart Steel Technologies,On-site,Full-time,"Docker, CI/CD, Python, SQL, Kafka",English,Berlin,Berlin,Germany,Product,Data Engineer,"Docker, Kafka, SQL, Python, CI/CD"
4092813315,Data Engineer,Remobi,Remote,Contract,"Python, Snowflake, Cloud, AWS",English,Unknown,Unknown,European Economic Area,Product,Data Engineer,"AWS, Python, GCP, Snowflake"
4175714559,Data Engineer (m/f/d) - Supply Data Solutions ,ABOUT YOU,Unknown,Unknown,"CI/CD, Python, SQL, GitLab, BigQuery, Looker, AWS",English,Unknown,Unknown,Germany,Product,Data Engineer,"Google Data Studio, AWS, git, SQL, Python, BigQuery, CI/CD"
4169363016,Junior Data Engineer (m/w/d),taod Consulting GmbH,Hybrid,Full-time,"SQL, Cloud, Azure, Microsoft Azure, AWS",German,Stuttgart,Baden-Württemberg,Germany,Sales & Marketing,Data Engineer,"AWS, GCP, Azure, SQL"
4173003858,Data Engineer (m/f/d) ,CompuGroup Medical SE & Co. KGaA,Unknown,Unknown,"Python, PySpark",English,Martinsried,Bavaria,Germany,Product,Data Engineer,Python
3676260938,Data & Analytics Engineer (m/w/d),base camp management consulting GmbH,Remote,Full-time,"Python, SQL, Talend, PowerBI, Tableau",German,Munich,Bavaria,Germany,Sales & Marketing,Data Analyst,"Power BI, SQL, Python, Talend, Tableau"
4169953903,Data Engineer (m/w/d) Datawarehouse,CEWE Group,Hybrid,Full-time,SQL,German,Oldenburg,Lower Saxony,Germany,Product,Data Engineer,SQL
3989218504,Data Engineer (m/w/d) ,AND-E,Hybrid,Full-time,"CI/CD, Pandas, Python, SQL, Athena, Cloud, Lambda, Azure, Glue, Apache Spark, Spark, PySpark, Microsoft Azure, AWS, ETL",English,Ismaning,Bavaria,Germany,Product,Data Engineer,"ETL Tools, Glue, Lambda, AWS, SQL, Python, Spark, Azure, Athena, GCP, CI/CD"
4121500175,Analytics Engineer,Pandata GmbH,On-site,Full-time,"Git, SQL, Airflow, PowerBI, Tableau, dbt, BigQuery, Looker, PostgreSQL",English,Berlin,Berlin,Germany,Product,Data Analyst,"Airflow, Power BI, Google Data Studio, PostgresSQL, SQL, git, BigQuery, dbt, Tableau"
4157901054,Junior Data Engineer,Canonical,Remote,Full-time,Tableau,English,Hamburg,Hamburg,Germany,Sales & Marketing,Data Engineer,Tableau
4074198544,Senior Data Engineer ,"Docker, Inc",Remote,Full-time,"Docker, Python, SQL, Cloud, Snowflake, Kafka, ML, Tableau, dbt, ETL processes, BigQuery, Looker, ETL",English,Frankfurt,Hesse,Germany,Sales & Marketing,Data Engineer,"ML, Docker, ETL Tools, Google Data Studio, Kafka, SQL, Python, BigQuery, Snowflake, dbt, Tableau, GCP"
4164030887,(Junior) Data Ops Engineer - Data Publishing (m/f/d) ,Statista,Unknown,Unknown,"Docker, Python, SQL, Airflow, ETL processes, AWS, ETL",English,Hamburg,Hamburg,Germany,Product,Data Engineer,"Airflow, ETL Tools, Docker, AWS, SQL, Python"
4132467758,Data Engineer DWH / BI (m/w/d) ,FALKE KGaA,On-site,Full-time,"Python, SQL, Cloud, Power BI, Azure",German,Düsseldorf,North Rhine-Westphalia,Germany,Product,Data Engineer,"Power BI, SQL, Python, Azure, GCP"
4168007030,(Senior) Data Engineer,Floy,Remote,Full-time,"Python, Docker",English,Munich,Bavaria,Germany,Product,Data Engineer,"Python, Docker"
4136745134,Senior Business Intelligence Engineer (m/f/x) ,UP42,Hybrid,Full-time,"Python, SQL, KPI, Airflow, PowerBI, Tableau, dbt, Looker, ETL",English,Berlin,Berlin,Germany,Sales & Marketing,Data Engineer,"Airflow, Power BI, ETL Tools, Google Data Studio, SQL, Python, KPIs, dbt, Tableau"
4142304616,Data Engineer,Remobi,Remote,Contract,"Qlik, SQL, Snowflake, SAP",English,Unknown,Unknown,European Economic Area,Product,Data Engineer,"Qliksense, SAP, Snowflake, SQL"
4147602520,Media Data Engineer (all gender) ,Havas Media Germany,Hybrid,Full-time,"Python, R, Microsoft Excel, Excel",German,Unknown,Unknown,Germany,Sales & Marketing,Data Engineer,"Excel/Google Sheets, Python, R"
4103721922,Data Engineer,Safety io,Hybrid,Full-time,"Python, SQL, Snowflake, Airflow, dbt, AWS",English,Berlin,Unknown,Germany,Product,Data Engineer,"Airflow, AWS, SQL, Python, Snowflake, dbt"
4132835467,Data Engineer (w/m/d) ,Rhenus Logistics,Remote,Full-time,Power BI,German,Unna,North Rhine-Westphalia,Germany,Product,Data Engineer,Power BI
4163554876,Data Engineer - Pharma ,RED Global,Remote,Contract,"GCP, Python, SQL, Azure, Spark, R, AWS",English,Unknown,Unknown,European Union,Product,Data Engineer,"R, AWS, SQL, Python, Spark, Azure, GCP"
4164787804,Business Intelligence Engineer (m/w/d)) ,Visser & Van Baars,Hybrid,Full-time,"Python, Cloud, Snowflake, Power BI, ETL",German,Cologne,North Rhine-Westphalia,Germany,Product,Data Engineer,"Power BI, ETL Tools, Python, Snowflake, GCP"
4117141538,Data Engineer ,Digital Turbine,Hybrid,Full-time,"Scala, Python, MySQL, OLAP, Kafka, Airflow, Spark",English,Berlin,Berlin,Germany,Product,Data Engineer,"Airflow, OLAP, Scala, Kafka, SQL, Python, Spark"
4160049921,Data Analytics Engineer,Werusys GmbH + Co. KG,Hybrid,Full-time,"Python, SQL, C#",German,Cologne,North Rhine-Westphalia,Germany,Sales & Marketing,Data Analyst,"Python, SQL"
4157895576,Junior Data Engineer,Canonical,Remote,Full-time,Tableau,English,Nuremberg,Bavaria,Germany,Sales & Marketing,Data Engineer,Tableau
4168409970,Data Engineer (m/f/d),Project A,On-site,Full-time,R,English,Berlin,Berlin,Germany,Sales & Marketing,Data Engineer,R
4164147768,(Junior) Data Engineer für Business & Geo - Analytics (m/w/d) (Hybrid),metrofibre,On-site,Full-time,Python,German,Düsseldorf,North Rhine-Westphalia,Germany,Telecom,Data Analyst,Python
4103095486,Data Engineer ,Playson,Remote,Full-time,"Docker, Kubernetes, Python, SQL, OLAP, Power BI, Kafka, Tableau, ETL processes, AWS, ETL",English,Unknown,Unknown,European Union,Banking & Financial Services,Data Engineer,"Power BI, ETL Tools, OLAP, Docker, Kafka, AWS, SQL, Kubernetes, Python, Tableau"
4172098427,Data Engineer (m/w/d),Continentale Versicherungsverbund,Hybrid,Full-time,"Java, SQL",German,Dortmund,North Rhine-Westphalia,Germany,Product,Data Engineer,"Java, SQL"
4154781745,Data Engineer,Remobi,Remote,Contract,"Docker, CI/CD, Kubernetes, Python, SQL, Snowflake, Kafka, Terraform, Azure, ML, dbt, ETL processes, ETL",English,Unknown,Unknown,European Economic Area,Product,Data Engineer,"ML, Docker, ETL Tools, Terraform, Kafka, Kubernetes, SQL, Python, Snowflake, Azure, dbt, CI/CD"
4130304730,Senior Data Engineer (d/f/m) ,Henkel,Hybrid,Full-time,"CI/CD, Python, SQL, Databricks, Azure",English,Berlin,Berlin,Germany,Product,Data Engineer,"Databricks, SQL, Python, Azure, CI/CD"
4167968210,Data Engineer (m/w/d),beDirect GmbH & Co. KG,Hybrid,Full-time,"Python, Java",German,Gütersloh,North Rhine-Westphalia,Germany,Sales & Marketing,Data Engineer,"Python, Java"
4149473814,"Data & AI Engineer (Frankfurt, Germany) ",Unit8,Hybrid,Full-time,"Docker, Java, CI/CD, Scala, Python, Databricks, ML, Azure, Spark, PySpark, Statistics, R, MLOps, AWS, ETL",English,Frankfurt,Hesse,Germany,Product,Data Engineer,"ML, Docker, ETL Tools, Databricks, Statistics, Scala, Java, R, AWS, Python, Spark, Azure, CI/CD"
4161446027,Data Integration Engineer,Predium,On-site,Full-time,"ETL processes, ETL",English,Munich,Bavaria,Germany,Product,Data Engineer,ETL Tools
4167824506,Senior Analytics Engineer (m/f/d),thermondo,On-site,Full-time,"GCP, Python, SQL, Power BI, Airflow, Tableau, BigQuery, Looker",English,Berlin,Berlin,Germany,Product,Data Analyst,"Airflow, Power BI, Google Data Studio, SQL, Python, BigQuery, Tableau, GCP"
4167963557,(Senior) Analytics Engineer (w/m/d),Natsana GmbH,Hybrid,Full-time,"Snowflake, Power BI, dbt",German,Düsseldorf,North Rhine-Westphalia,Germany,Product,Data Analyst,"dbt, Power BI, Snowflake"
4158159030,Data Science/ Python Developer,developrec,Remote,Full-time,"Python, Pandas, GCP",English,Düsseldorf,North Rhine-Westphalia,Germany,Product,Data Scientist,"Python, GCP"
4176551413,(Senior) Data Engineer (m/f/x) (onsite / remote in Germany) ,Scalable Capital,Remote,Full-time,"Java, Python, SQL, Athena, Glue, dbt, PySpark, AWS",English,Munich,Bavaria,Germany,Sales & Marketing,Data Engineer,"Glue, dbt, Java, AWS, SQL, Python, Athena"
4178421944,Praktikum Data Engineer im Bereich Advanced Analytics (m/w/d) – Frankfurt ,Simon-Kucher,Hybrid,Internship,"Python, SQL",German,Frankfurt,Hesse,Germany,AI,Data Analyst,"Python, SQL"
4173631974,Data Governance Engineer (m/f/d),Data-Talent GmbH,Remote,Full-time,"Python, SQL, Google Cloud Platform, Cloud, Kafka, Google Cloud, Airflow, Terraform, Spark",German,Unknown,Unknown,Germany,Sales & Marketing,Data Engineer,"Airflow, Terraform, Kafka, SQL, Python, Spark, GCP"
4121294995,Data Engineer,Pandata GmbH,On-site,Full-time,"Kubernetes, Python, SQL, Google Cloud Platform, Cloud, Google Cloud, Azure, Airflow, dbt, BigQuery, PostgreSQL",English,Berlin,Berlin,Germany,Product,Data Engineer,"Airflow, PostgresSQL, SQL, Kubernetes, Python, BigQuery, Azure, dbt, GCP"
4157893873,Junior Data Engineer,Canonical,Remote,Full-time,Tableau,English,Leipzig,Saxony,Germany,Sales & Marketing,Data Engineer,Tableau
3925560119,Data Engineer (all genders) ,adesso SE,On-site,Full-time,"Java, CI/CD, Scala, Git, GCP, Python, Cloud, Ansible, Kafka, Azure, AWS",German,Essen,North Rhine-Westphalia,Germany,Sales & Marketing,Data Engineer,"Scala, Java, Kafka, git, AWS, Python, Azure, GCP, CI/CD"
4159649874,Data Engineer (m/w/d),taod Consulting GmbH,Hybrid,Full-time,"SQL, Cloud, Azure, Microsoft Azure, AWS",German,Cologne,North Rhine-Westphalia,Germany,Sales & Marketing,Data Engineer,"AWS, GCP, Azure, SQL"
4175859582,Senior Data Engineer (d/f/m) ,TK Elevator,Hybrid,Full-time,"Python, SQL, Power BI, Databricks, Azure, Spark",English,Düsseldorf,North Rhine-Westphalia,Germany,Sales & Marketing,Data Engineer,"Power BI, Databricks, SQL, Python, Spark, Azure"
4160842195,Data Engineer,Remobi,Remote,Contract,"CI/CD, Git, SQL, Power BI, Snowflake, Lambda, Azure, Glue, ETL processes, AWS, ETL",English,Unknown,Unknown,European Economic Area,Product,Data Engineer,"Power BI, ETL Tools, Glue, Lambda, AWS, git, SQL, Snowflake, Azure, CI/CD"
4130306574,Senior Data Engineer (d/f/m) ,Henkel,Hybrid,Full-time,"CI/CD, Python, SQL, Databricks, Azure",English,Düsseldorf,North Rhine-Westphalia,Germany,Product,Data Engineer,"Databricks, SQL, Python, Azure, CI/CD"
4176185028,(Senior) Data Engineer (m/f/d) ,Golding Capital Partners,Hybrid,Full-time,"SQL, Databricks, Azure, PowerBI, Airflow, Microsoft Azure",English,Unknown,Unknown,Germany,Product,Data Engineer,"Airflow, Power BI, Databricks, SQL, Azure"
4169818269,Database Engineer ,Springer Nature,Hybrid,Full-time,"Docker, CI/CD, Puppet, Kubernetes, MongoDB, Python, SQL, Google Cloud Platform, Cloud, Google Cloud, Terraform, Ruby, Golang, PostgreSQL",English,Berlin,Berlin,Germany,Product,Data Engineer,"Docker, Terraform, PostgresSQL, Kubernetes, SQL, Python, MongoDB, Ruby, Golang, GCP, Puppet, CI/CD"
4122624540,Data Engineer (m/w/d),Continentale Versicherung,Hybrid,Full-time,"Java, SQL",German,Dortmund,North Rhine-Westphalia,Germany,Product,Data Engineer,"Java, SQL"
4168465229,"Data Engineer, Trust ",Vinted,Unknown,Unknown,"Docker, Java, CI/CD, Kubernetes, Kinesis",English,Berlin,Berlin,Germany,Product,Data Engineer,"Docker, Kinesis, Java, Kubernetes, CI/CD"
4174192913,Data Engineer (f/m/x) - Origination & Advisory Technology ,Deutsche Bank,Hybrid,Full-time,"Oracle, SQL, Kafka, ETL processes, ETL",English,Berlin,Berlin,Germany,Sales & Marketing,Data Engineer,"ETL Tools, Kafka, SQL"
4174397066,Senior Data Engineer,UMATR,On-site,Full-time,"GCP, Python, SQL, Spark, dbt, PySpark",English,Baden-Württemberg,Unknown,Germany,Product,Data Engineer,"SQL, Python, Spark, dbt, GCP"
4112952765,Data Engineer ,Deel,Remote,Full-time,"CI/CD, Kubernetes, Python, SQL, Snowflake, Terraform, Airflow, dbt, Golang",English,Unknown,Unknown,EMEA,Product,Data Engineer,"Airflow, Terraform, Kubernetes, SQL, Python, Snowflake, dbt, Golang, CI/CD"
4157897173,Junior Data Engineer,Canonical,Remote,Full-time,Tableau,English,Berlin,Berlin,Germany,Sales & Marketing,Data Engineer,Tableau
4153129484,Senior Data Engineer (m/w/d),Getsafe,Unknown,Unknown,"Python, SQL, Airflow, Terraform",English,Berlin,Berlin,Germany,Product,Data Engineer,"Airflow, Python, Terraform, SQL"
4151871155,DATA ENGINEER (M/W/D) ,STRAUSS,Unknown,Unknown,"CI/CD, Kubernetes, MongoDB, Python, SQL, Snowflake, Kafka",German,Freigericht,Hesse,Germany,Product,Other,"Kafka, Kubernetes, SQL, Python, Snowflake, MongoDB, CI/CD"
3966446582,Data Engineer (m/f/d),ML6 | Your partner in AI,On-site,Full-time,"Kubernetes, Git, GCP, Python, SQL, Cloud, Terraform, Azure, ML, BigQuery, AWS",English,Berlin,Berlin,Germany,Product,Data Engineer,"ML, Terraform, AWS, git, SQL, Python, Kubernetes, BigQuery, Azure, GCP"
4150275242,Data Engineer,Remobi,Remote,Contract,"Docker, CI/CD, Kubernetes, Python, SQL, Snowflake, Kafka, Terraform, Azure, dbt, ETL processes, ETL",English,Unknown,Unknown,European Union,Product,Data Engineer,"ETL Tools, Docker, Terraform, Kafka, Kubernetes, SQL, Python, Snowflake, Azure, dbt, CI/CD"
4158193794,Data Engineer - ESG / ETL / Java / BI (m/w/d),Workwise,Remote,Full-time,"Java, Talend, Power BI, Microsoft Power BI, ETL Tool, Looker, ETL",German,Karlsruhe,Baden-Württemberg,Germany,Sales & Marketing,Data Engineer,"Power BI, ETL Tools, Google Data Studio, Java, Talend"
4159680306,Data Engineer / Scientist (m/w/d),taod Consulting GmbH,Hybrid,Full-time,"Python, SQL, Cloud, Azure, Microsoft Azure, AWS",German,Stuttgart,Baden-Württemberg,Germany,Sales & Marketing,Data Scientist,"AWS, SQL, Python, Azure, GCP"
4174817955,Data Engineer and Architect (f/m/d) ,Siemens Healthineers,Unknown,Unknown,"Snowflake, Oracle",English,Erlangen,Bavaria,Germany,Product,Data Engineer,"Snowflake, SQL"
4176180290,Data Warehouse Engineer (m/w/d),Janitza electronics GmbH,Hybrid,Full-time,Salesforce,German,Wetzlar,Hesse,Germany,Sales & Marketing,Data Engineer,Salesforce
4157246116,Senior Data Visualization Engineer (m/f/d) ,Sky Deutschland GmbH,Hybrid,Contract,"SAP, SQL, Google Cloud Platform, Cloud, Google Cloud, Tableau, ETL",English,Munich,Bavaria,Germany,Product,Data Engineer,"ETL Tools, SQL, SAP, Tableau, GCP"
4146319811,Senior Data Engineer (m/f/d) ,Thinksurance,Hybrid,Full-time,"Python, ETL pipelines, ETL",English,Unknown,Unknown,Germany,Product,Data Engineer,"Python, ETL Tools"
4110949303,Data Engineer (m/w/d) Business Intelligence (Informatiker/in),BORA,On-site,Full-time,"Azure, SQL, Power BI, Tableau",German,Raubling,Bavaria,Germany,Product,Data Engineer,"Tableau, Power BI, Azure, SQL"
4157901053,Junior Data Engineer,Canonical,Remote,Full-time,Tableau,English,Dresden,Saxony,Germany,Sales & Marketing,Data Engineer,Tableau
4151346456,Data Analytics Engineer (m/w/d) – Automobilindustrie,prognum Automotive GmbH,On-site,Full-time,"Python, SQL, ETL-Pipelines",German,Stuttgart,Baden-Württemberg,Germany,Sales & Marketing,Data Analyst,"Python, ETL Tools, SQL"
4166217390,Senior Analytics Engineer - Data Generalist (all genders),Primal State Performance GmbH,Remote,Full-time,"SQL, cloud data platforms, Snowflake, Airflow, Tableau, dbt, BigQuery, Looker",English,Unknown,Unknown,Germany,Product,Data Analyst,"Airflow, Google Data Studio, SQL, BigQuery, Snowflake, dbt, Tableau"
4087942469,System Engineer ,Prysmian,On-site,Full-time,R,English,Nordenham,Lower Saxony,Germany,Sales & Marketing,Data Engineer,R
4165441518,Data Engineer (m/w/d) ,Diehl Defence,On-site,Full-time,"Python, Java, Scala, SAP",German,Überlingen,Baden-Württemberg,Germany,Unknown,Data Engineer,"Python, SAP, Scala, Java"
4159669827,Analytics Engineer (m/w/d),taod Consulting GmbH,Hybrid,Full-time,"Python, SQL, Cloud, Power BI, Snowflake, Tableau, dbt",German,Stuttgart,Baden-Württemberg,Germany,Sales & Marketing,Data Analyst,"Power BI, SQL, Python, Snowflake, dbt, Tableau, GCP"
4148403020,SQL Software Developer with Python & Lua (Developer III - Software Engineering),UST,Unknown,Unknown,"Python, SQL, LUA, Exasol",English,Cologne,North Rhine-Westphalia,Germany,Product,Data Engineer,"LUA, Python, Exasol, SQL"
4118614533,Data Engineer (m/w/d) ,ottonova,Hybrid,Full-time,"SQL, Glue, AWS, Tableau",English & German,Munich,Bavaria,Germany,Sales & Marketing,Data Engineer,"Tableau, Glue, AWS, SQL"
4160063260,Trainee Data Engineer,sikwel GmbH,On-site,Full-time,"Java, GCP, Python, SQL, Cloud, Databricks, Snowflake, Azure, dbt, R, AWS",German,Oldenburg,Lower Saxony,Germany,Sales & Marketing,Data Engineer,"Databricks, Java, R, SQL, AWS, Python, Snowflake, Azure, dbt, GCP"
4044742486,Senior Data Engineer (all genders) ,diconium,Hybrid,Full-time,"Java, Python, Databricks, Apache Spark, Spark, AWS",English,Berlin,Berlin,Germany,Product,Data Engineer,"Databricks, AWS, Java, Python, Spark"
4158271797,AI / Machine Learning Engineer ,Natuvion,Unknown,Unknown,"PyTorch, SAP, Python, NLP, Large Language Models (LLMs), scikit-learn, TensorFlow",English,Berlin,Berlin,Germany,Product,Data Scientist,"NLTK/NLP, Scipy/scikit-learn, ML, Python, SAP, PyTorch, TensorFlow"
4124975023,Data Engineer for Lounge by Zalando - Maternity Cover (all genders) ,Zalando,Hybrid,Full-time,"GCP, Python, Snowflake, Databricks, Apache Spark, Spark, AWS, ETL",English,Berlin,Berlin,Germany,Product,Data Engineer,"ETL Tools, Databricks, AWS, Python, Spark, Snowflake, GCP"
4178424769,Praktikum Data Engineer im Bereich Advanced Analytics (m/w/d) – Köln oder Bonn ,Simon-Kucher,Hybrid,Internship,"Python, SQL",German,Unknown,Unknown,Germany,AI,Data Analyst,"Python, SQL"
4158214873,"Data Engineer (m/w/d) Data Lakehouse, Data Warehouse",RheinLand Versicherungsgruppe,On-site,Full-time,"Python, PowerBI, Spark",German,Neuss,North Rhine-Westphalia,Germany,Sales & Marketing,Data Engineer,"Python, Spark, Power BI"
4174836774,(Senior) Data Engineer (m/w/d) ,Lowell,On-site,Full-time,"Azure, Microsoft Azure, Databricks, Oracle",German,Essen,North Rhine-Westphalia,Germany,Sales & Marketing,Data Engineer,"Databricks, Azure, SQL"
